row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
7619,339.28937220758235,15.102339,,,,,,,,,,,0,0,0,29896.969,0,0,0,0,0,102887.016,0,0,0,0,0,0,
6274,339.28950019608607,12.617418,,,,474,,,,,,,0,319385.0,494490.2,521129.44,7846.3945,32387.66,7098.709,0,13138.277,0,136821.67,110226.6,113472.72,13689.146,14890.408,5331.1797,
6033,339.2895538684117,12.485092,,,,76,,,,,,,0,868880.7,281284.34,360677.5,28543.902,30784.959,12751.34,16295.865,26095.254,8979.99,85568.25,71996.19,86857.69,18896.46,8329.374,8125.5186,
5165,339.2895640598348,11.787903,,,,111,,,,,,,0,78049.914,58753.746,64728.273,0,0,0,0,0,0,6424.8174,7395.662,10522.145,0,0,0,
7681,339.28977718431327,15.786394,,,,525,,,,,,,0,64807.79,70191.34,77657.1,0,0,0,0,0,0,0,0,2516.3438,0,0,0,
1389,340.16124819170426,6.233902,,,,437,,,,,,,0,0,0,0,51990.652,53698.08,47740.62,37397.836,41296.883,27518.295,54298.227,58897.277,65504.633,81641.87,124338.88,86748.984,
2047,340.1756028883169,6.943047,,,,6,,,,,,,0,0,0,0,1200574.0,1113801.4,1042375.06,1079968.2,1126702.9,1042964.25,1738330.8,1688995.8,1668068.4,978614.06,1012007.25,958697.56,
1457,340.1757817581671,6.308018,,,,,,,,,,,0,0,0,0,269930.7,277193.78,203768.5,264084.1,274042.44,280446.4,266205.94,290123.9,380242.94,289046.6,260060.92,361434.03,
1204,340.17578461934266,6.0693355,,,,72,,,,,,,0,0,0,0,163015.34,201869.64,168050.7,184325.88,178275.9,172351.33,199387.06,236929.75,222688.9,366546.47,395057.5,289524.12,
1666,340.1758015844726,6.497246,,,,243,,,,,,,0,0,0,0,527869.4,385417.0,409949.66,521781.03,423087.6,390120.5,618254.2,507548.47,513857.84,417355.25,408606.56,368402.25,
1572,340.1758023869247,6.411054,,,,467,,,,,,,0,0,0,0,400088.53,414178.06,453485.94,411301.8,408749.66,424963.7,503589.97,505252.5,498012.78,273819.5,265699.78,297769.75,
956,340.1758778773007,5.751594,,,,152,,,,,,,0,0,0,0,66795.62,54817.293,70376.625,58008.145,58863.95,60805.02,198331.55,83457.95,83823.36,114537.37,97529.09,272250.78,
563,340.21223328414857,5.00652,,,,55,,,,,,,0,0,0,0,94662.695,108986.96,62687.176,76004.24,83974.64,82117.76,160004.16,105389.03,205218.52,172531.2,134235.47,110083.07,
639,340.2122465449124,5.1939864,,,,279,,,,,,,0,0,0,0,118049.73,81989.55,102190.72,102844.02,93108.7,99603.05,110780.62,82474.22,90328.234,49065.844,43719.508,49144.12,
1509,340.2122506269633,6.3537126,,,,,,,,,,,0,138779.25,142988.53,135617.44,57296.047,57215.32,45913.906,107406.71,71764.87,73841.945,91845.19,439093.38,348090.2,119169.51,209234.48,250535.31,
1276,340.25957648212005,6.1378865,,,,348,,,,,,,0,0,0,0,118701.35,126695.625,135925.38,120264.375,126711.63,138894.7,153008.67,150365.4,138084.44,116125.11,109901.414,125236.484,
758,340.25975881802435,5.4685764,,,,179,20,[M+H]+,,2,758;759,339.2524,0,0,0,0,2318111.5,2234048.0,2374930.2,2298919.8,2375432.8,2317440.8,2575902.8,2424447.2,2431108.5,1983939.9,1929881.2,2011588.6,
35,341.0515082853247,0.7516996,,,,,,,,,,,0,1797497.9,1520051.4,1768140.5,32020.242,28316.865,2790.0718,0,41431.137,6298.602,140169.28,129027.664,142834.39,605324.7,591688.06,733944.9,
173,341.0515455192759,0.84133714,,,,,,,,,,,0,263949.06,358015.4,271225.2,16048.702,15561.881,0,0,14225.567,0,107695.84,65053.67,127026.16,817769.1,844013.7,521393.9,
2008,341.1593136180182,6.8904567,,,,,,,,,,,0,84756.16,85241.64,84195.11,27743.45,13141.244,25329.336,27545.871,22410.81,11105.512,31754.82,9622.936,8274.088,6718.8877,26649.969,0,
526,341.17073864588934,4.9031477,,,,463,,,,,,,0,0,0,0,138735.78,225610.58,118366.17,271457.3,135164.38,158102.4,155933.56,206835.5,128343.47,75254.375,293698.8,119432.07,
6659,341.2667148364897,12.866727,,,,254,193,[M+Na]+,,3,6665;6659;6666,318.2771,139724.03,85026.195,100570.805,76001.86,1049197.8,934610.8,947078.75,965910.7,973315.0,900121.6,1144843.0,1179227.9,1107769.1,1287347.0,1133204.6,1230293.1,
5980,341.2674070602861,12.441609,,,,90,,,,,,,136471.28,11548.532,11901.601,5871.0684,157083.89,150718.34,149940.39,138632.75,130101.62,124186.55,168424.22,167008.11,151371.53,222474.77,222622.89,245268.25,
6467,341.26752825618985,12.733196,,,,281,,,,,,,86431.11,85456.43,41094.402,83994.64,77796.125,56372.453,67444.83,77320.09,66124.59,78060.664,101470.016,83022.01,96375.03,106321.65,110565.02,121859.0,
6800,341.26762096950154,12.966746,,,,120,,,,,,,0,13351.793,6383.472,16810.953,0,23142.486,0,0,0,0,16074.225,20696.754,99160.07,305293.22,823559.7,637731.06,
1053,342.1666342587455,5.8831477,,,,,,,,,,,0,0,0,0,96989.67,89454.0,99528.28,82661.71,84053.88,92809.555,129781.11,138555.58,146041.33,48733.312,61199.89,58130.83,
4893,342.2274175874117,11.563194,,,,207,84,[M+NH4]+,,3,4893;4895;4892,324.1939,0,0,0,0,45857.395,49239.35,49115.19,46914.242,42778.58,48141.082,61760.156,59694.49,61703.94,55559.715,55459.035,65001.234,
3963,342.26403108759416,10.441533,,,,259,,,,,,,0,2642.6763,2103.4395,3223.585,16058.099,15359.11,2012.3325,0,17118.441,0,84541.414,87665.79,84463.95,379380.28,391992.66,369722.03,
3035,342.26409148664726,8.3421335,,,,43,,,,,,,0,16569.258,14050.793,14663.754,15297.216,12233.309,13649.249,11477.1,16827.469,14709.648,31427.102,54061.504,43522.742,202922.98,222507.4,216113.17,
3708,342.26422128657936,9.898632,,,,,,,,,,,0,3848.8496,0,0,2026.9899,2236.7031,0,0,1787.9487,0,31179.773,22104.59,57052.75,215026.36,222556.44,236943.9,
4581,342.3369465370479,11.206527,,,,248,,,,,,,0,0,0,0,24752.277,27841.396,33514.62,27896.637,28388.26,30191.734,49234.043,43198.492,39762.586,42248.246,44992.207,47605.766,
234,343.15029240854955,1.0396391,,,,,,,,,,,0,0,0,0,36683.23,40381.18,29618.426,41576.11,30531.807,30468.492,36934.125,42998.62,43175.348,36950.53,42130.484,37158.176,
272,343.1504015360188,1.2095386,,,,48,,,,,,,0,0,0,0,705963.6,680162.75,617581.4,661126.5,626480.4,621501.44,882824.7,899081.1,595700.1,1201571.6,1206830.4,1094767.9,
3661,343.189128360006,9.780961,,,,153,,,,,,,0,0,0,0,277558.53,222007.81,231339.77,237487.31,276055.38,221023.94,246904.27,263046.06,297669.4,64359.227,79764.336,48164.793,
6195,343.2479058259185,12.563535,,,,172,154,[M+H]+,,3,6196;6187;6195,342.2407,0,0,0,0,160334.78,98996.42,50646.523,151013.67,63089.324,133068.34,132128.69,72817.234,82133.016,181483.58,110038.336,125549.11,
6039,343.247938409771,12.483354,,,,326,,,,,,,0,0,0,0,53971.11,35497.68,35022.105,50964.883,49189.918,24284.09,25441.818,52536.082,44686.156,71785.62,51622.574,46783.625,
5746,343.2480427211272,12.305026,,,,344,124,[M+H]+,,1,5745,342.2410,0,1228.8701,1491.2441,0,125834.35,51382.17,41542.59,41906.047,38712.508,43322.03,69299.66,67779.7,65236.312,75528.33,81593.38,63606.31,
5956,343.24808241135815,12.419537,,,,158,140,[M+H]+,,3,5956;5942;5960,342.2409,0,0,0,0,40580.53,40029.242,45420.36,43265.555,84252.47,42774.355,64540.367,67542.49,63592.215,41888.742,41070.203,60332.133,
5689,343.2480859370775,12.225896,,,,99,122,[M+H]+,,3,5689;5693;5679,342.2410,0,0,0,0,56415.836,93356.13,80185.8,132508.39,145108.98,75722.43,135204.45,129166.54,188470.28,116785.71,134290.72,134587.97,
7337,343.2664657129473,13.609741,,,,,,,,,,,0,0,0,0,25836.506,12016.68,0,0,16138.28,0,43339.09,35347.367,42463.258,39121.2,26598.65,38839.93,
7348,343.26650004845544,13.631985,,,,,,,,,,,0,0,0,0,46240.39,12016.68,0,0,25761.09,0,71184.61,77514.84,77013.7,33538.46,67604.05,72774.74,
7550,343.2666068496484,14.655646,,,,,,,,,,,0,0,0,0,22888.71,19662.734,0,0,21604.045,0,46978.797,44253.33,44419.695,65160.15,59313.4,71540.48,
7049,343.28428734032076,13.167652,,,,390,227,[M+H]+,,3,7052;7049;7047,342.2773,0,0,0,0,2810.7017,2572.9868,0,0,6111.5024,0,56811.316,68547.92,61638.29,1109907.0,1160585.0,1068044.9,
3751,343.2958216718862,10.002798,,,,127,,,,,,,26447.623,8188.3477,4924.1836,4425.926,1068383.5,1052613.9,1047229.44,974305.3,1094171.8,1059097.8,1277467.4,1269646.6,1270532.8,858304.3,895249.3,873837.4,
485,344.1340494980224,4.7175775,,,,479,,,,,,,0,0,0,0,30069.695,32894.75,31503.975,36916.832,52453.91,31601.7,46641.715,48935.03,46558.07,32884.652,37718.426,32348.613,
1163,344.18583111338285,6.021415,,,,,,,,,,,0,0,0,0,157791.28,196692.66,167629.69,94199.6,158054.61,127378.78,224414.44,61626.42,263823.16,182702.52,146446.88,35797.035,
1812,344.185860638989,6.654012,,,,,,,,,,,0,0,0,0,51456.758,54425.008,42736.547,55051.652,52201.605,49411.703,69401.67,123934.32,74687.1,97274.09,84220.42,83741.5,
1019,344.2196953170191,5.858,,,,,,,,,,,0,0,0,0,0,4172.198,4591.631,0,3819.2163,3642.7295,13016.659,15127.615,8924.662,40784.305,33393.27,44816.125,
2031,344.2222679162455,6.9275837,,,,85,,,,,,,0,0,0,0,226362.12,193322.27,211063.52,205148.34,222864.47,209832.28,217440.75,145884.97,132897.39,147012.48,180563.56,187846.4,
573,344.22821980831867,5.0283704,,,,55,12,[M+NH4]+,,3,574;572;573,326.1945,97564.83,83371.22,74947.81,79069.516,556989.56,534031.0,526691.3,544578.44,475962.16,514762.7,657109.75,674769.2,588652.9,783157.44,852404.56,768079.5,
1530,344.2434297830421,6.383083,,,,,,,,,,,0,11248.087,6539.833,0,69933.766,71381.984,66733.516,60319.56,70813.45,61809.12,49024.81,51034.836,44654.992,0,0,0,
1886,344.2434689602931,6.7276435,,,,,,,,,,,0,3693.0886,11287.675,0,309165.88,326450.4,285365.47,263939.56,310701.78,272655.8,252671.95,248793.16,254425.08,2817.7832,7936.2715,4267.09,
3451,344.2586038561497,9.332149,,,,338,,,,,,,0,0,0,0,890573.5,821437.56,865814.25,921100.25,919907.56,814022.0,1192548.9,1305099.1,1300687.6,1312104.2,1307419.4,1277549.1,
7692,344.33131027715905,15.871574,,,,274,,,,,,,0,31491.941,106294.99,25554.674,0,10635.689,19745.775,0,6053.3574,0,10553.332,15712.116,16340.448,85442.8,89224.28,109308.78,
6368,345.2040505922915,12.679978,,,,229,168,[M+Na]+,,2,6368;6380,322.2146,0,100229.414,80537.02,82586.44,89427.5,87733.5,31908.549,34773.277,101622.62,35125.06,332962.22,288015.88,318524.5,646339.3,326450.03,631586.6,
4471,345.20537593880346,11.070001,,,,,,,,,,,0,67065.76,70221.375,103358.01,10320.191,22401.674,51105.348,46902.75,49654.125,45749.332,39228.344,56918.23,31742.02,93530.16,697443.5,485735.0,
4219,345.2055910915387,10.759305,,,,,,,,,,,0,24063.617,24009.535,23867.09,38965.312,28558.508,23857.477,17140.205,31178.158,10319.705,40866.914,39990.293,17636.557,29399.45,25187.16,11636.887,
3646,346.20437078524407,9.750661,,,,,,,,,,,0,0,0,0,78848.74,72173.19,67544.586,68341.2,77249.15,66887.89,93685.21,91808.62,90332.38,2819.2183,6642.127,6937.694,
3355,346.20464263778666,9.129061,,,,135,,,,,,,0,0,0,0,129721.57,121984.14,126689.71,110744.46,134689.23,122315.52,191679.14,174710.4,192175.64,96374.61,118819.12,101357.58,
4169,346.2224393668735,10.687076,,,,195,65,[M+NH4]+,,2,4170;4169,328.1891,0,0,0,0,54363.27,52144.875,47394.938,43945.973,56546.53,44261.67,80599.06,78678.49,75489.05,53309.004,62301.637,54309.26,
5539,346.2588778752397,12.114924,,,,323,113,[M+NH4]+,,3,5540;5539;5538,328.2252,0,0,0,0,85317.23,72633.305,60121.3,75964.29,80113.0,66318.49,76083.766,73921.625,77494.38,93047.96,58324.89,78816.87,
5388,346.25889561619647,11.989415,,,,,,,,,,,0,0,2546.5337,0,147115.55,97727.805,119756.49,116601.49,138633.95,106347.92,158455.56,123361.06,165242.6,143097.06,143703.83,137134.31,
5716,346.25892477286953,12.269051,,,,1,123,[M+NH4]+,,3,5716;5717;5709,328.2252,0,0,0,0,113743.375,122144.6,103326.26,128682.8,103169.766,96157.586,176252.34,147358.17,150880.3,139527.16,196776.2,137578.03,
5277,346.25894898786464,11.921365,,,,133,101,[M+NH4]+,,3,5277;5279;5278,328.2253,0,7724.6743,8286.038,6531.298,220914.5,236344.55,227237.25,206700.02,423188.88,340687.28,354018.75,334348.97,310712.84,461967.03,447918.16,321861.47,
2626,346.25894944731886,7.6523967,,,,319,,,,,,,0,0,0,0,32074.102,33671.637,44471.74,37734.027,30996.078,40561.03,42713.68,41115.02,40506.68,76538.43,75955.47,74021.914,
2742,346.2591449773,7.834628,,,,,,,,,,,0,293225.16,288749.0,288826.7,1587.2949,2183.662,0,0,0,0,25023.076,24409.896,21299.22,38441.617,40924.023,25470.484,
7031,346.2738962332488,13.161664,,,,,,,,,,,0,0,172674.56,0,26659.074,31446.242,0,0,19066.8,0,215990.22,337319.8,258233.12,754238.75,963814.7,757403.06,
7089,346.2739854215804,13.185814,,,,,,,,,,,0,1200889.2,988286.75,1117142.8,25507.207,26236.55,0,0,26987.068,0,123898.41,81166.29,138106.72,347852.78,374353.38,402005.56,
4068,346.2744677457382,10.573298,,,,,,,,,,,0,33298.164,30213.896,38653.195,0,0,0,0,0,0,5666.1885,14249.797,7993.3257,46829.426,40671.957,34709.46,
6204,347.08269403621915,12.569159,,,,532,,,,,,,170538.08,0,0,0,61008.684,54131.21,63758.41,53117.95,63229.203,60818.21,65914.82,64263.54,60639.297,49682.61,52568.832,48095.402,
6570,347.082702251745,12.826313,,,,192,,,,,,,161604.83,0,0,0,60399.965,52700.562,49055.32,44796.16,57344.734,53886.152,35342.72,36023.312,32368.686,32096.389,42558.055,29280.832,
283,347.0960027369945,1.3224201,,,,497,,,,,,,0,0,0,0,11215.406,17882.64,25315.943,9011.906,29762.715,24369.76,103175.31,71718.88,18468.074,22334.693,21634.266,132330.98,
284,347.1320242360478,1.3374101,,,,,,,,,,,0,0,0,0,20046.125,24538.814,78777.92,13673.013,46463.434,34197.6,65170.17,197800.84,23094.605,21337.748,26380.201,119847.516,
126,347.1451947073743,0.80594397,,,,,,,,,,,3749.858,4017.205,2195.9333,3335.1558,1314312.9,1002029.9,1624169.6,1247641.6,1419143.0,1325698.4,1594004.0,1662171.2,1411624.6,1952882.6,1481751.5,1652237.5,
210,347.14537566611165,1.024018,,,,44,,,,,,,0,0,0,2816.088,1471769.1,1388548.0,631186.7,1904477.9,1727113.5,584538.56,1766184.4,1608904.4,538198.6,1661375.6,1148553.9,438107.5,
665,347.1599890546069,5.273406,,,,197,,,,,,,0,0,0,0,161450.31,181137.56,150537.02,164554.98,124980.69,121632.7,211469.81,194952.08,177655.03,172630.34,130382.37,174435.77,
549,347.16027694003424,4.9691815,,,,186,,,,,,,0,0,0,0,153709.92,122643.13,128711.36,148774.75,136925.02,143465.9,183832.03,169016.97,182890.39,172009.95,156126.36,167634.11,
842,347.1603408853761,5.6017704,,,,47,,,,,,,0,0,0,0,386201.8,357185.75,415565.2,347748.28,394254.22,381398.72,502394.06,485518.25,480735.56,182944.33,70854.24,92932.445,
1075,347.1605046194226,5.911926,,,,177,,,,,,,0,0,0,0,81140.28,70360.07,203356.19,82402.16,219156.92,74957.46,131980.33,242562.81,107364.21,279796.12,458617.5,115184.6,
5056,347.1836054964097,11.684831,,,,159,92,[M+Na]+,,2,5061;5056,324.1941,3898.6855,1898.2393,2472.7207,2251.3047,118965.22,139843.16,144248.58,136629.83,131793.12,129876.74,167781.16,194027.12,160409.6,155201.34,171085.12,177519.22,
4892,347.1836431873817,11.561666,,,,207,84,[M+Na]+,,3,4893;4895;4892,324.1939,0,0,0,0,141885.78,132706.08,143634.27,93914.625,123677.086,141933.62,142885.58,136471.06,166261.53,162458.6,178676.77,175027.89,
6001,347.2203087677977,12.451773,,,,,,,,,,,0,113489.15,120754.9,128659.586,47356.76,45433.5,30974.457,0,42910.035,0,455773.56,202273.05,402919.75,452548.94,902252.7,918910.44,
3050,347.2247585642911,8.373316,,,,201,,,,,,,0,0,0,0,29286.09,28831.633,24315.666,27056.734,25764.002,22405.057,46583.89,53966.9,40895.188,101871.52,106161.6,79126.56,
2912,347.22506880447537,8.128413,,,,458,,,,,,,0,0,0,0,138620.28,145347.39,120997.34,119327.24,147369.83,126636.38,215265.97,222235.17,212718.66,539776.25,503272.84,558303.0,
7330,347.3155568903074,13.595111,,,,,,,,,,,0,40129.086,37138.23,36445.617,2709.6035,2950.538,0,0,3198.8896,0,15745.425,21510.596,20295.656,44647.95,43353.586,56726.93,
7367,347.31557960277,13.678875,,,,498,255,[M+H]+,,1,7369,346.3088,21314.107,30444.625,33187.46,30233.48,45893.86,41901.473,47453.52,46956.79,43954.504,40570.332,90596.984,82270.72,82874.375,75837.56,94239.28,83524.06,
80,348.17626657218943,0.8047757,,,,51,,,,,,,0,0,0,0,56333.42,62509.305,81396.24,55435.125,77028.37,60692.44,80022.445,100385.52,95536.79,52295.387,53737.137,71833.5,
1762,348.1807445609891,6.597069,,,,429,,,,,,,0,0,0,0,151186.22,115680.7,88145.53,105625.58,215324.42,113470.266,157334.27,139281.97,137073.97,175451.47,124418.3,649383.94,
3858,348.2019224446571,10.2278185,,,,401,,,,,,,76552.445,0,0,0,127502.57,133461.31,173381.95,166428.33,141861.02,164708.58,99062.46,107760.984,105964.266,27433.541,23044.516,28666.72,
1655,348.2171932006102,6.4888897,,,,343,,,,,,,0,0,0,0,114459.28,623777.25,119077.98,99834.46,112577.76,544815.6,674866.6,753674.8,146268.75,907534.8,1058136.4,922491.9,
1464,348.2171952144254,6.308436,,,,,,,,,,,0,0,0,0,114780.68,112002.65,112295.97,112447.86,603181.4,102742.96,144819.0,143552.28,142670.61,139400.0,141122.7,158815.92,
1011,348.2172000145824,5.8279395,,,,374,,,,,,,0,0,0,0,496118.75,263719.16,280751.03,484704.84,494893.78,501532.5,382578.34,352190.06,310826.8,429488.47,404735.84,357451.22,
1821,348.21721693776453,6.6677794,,,,347,,,,,,,0,0,0,0,1072468.0,465341.47,329344.56,998408.8,476606.75,469826.9,577612.94,592999.0,1364319.9,585101.3,533324.06,594847.4,
4958,348.32609909680343,11.602226,,,,81,,,,,,,0,148638.28,149391.8,159790.44,8817.066,17540.914,1974.95,3337.4229,16465.945,0,54815.03,55951.555,58788.76,173918.06,188456.45,186171.17,
5103,348.32621595320177,11.721557,,,,168,,,,,,,0,139161.5,157886.33,149362.22,15228.497,12114.555,0,0,17069.205,1531.8499,56750.09,51679.92,57266.855,204824.31,200116.34,188506.84,
72,349.11085549980686,0.8012468,,,,51,,,,,,,0,13774.672,15852.713,12996.4,171136.2,223649.5,218471.44,248055.16,228237.61,222727.19,296054.06,283097.16,281675.84,180236.83,248079.3,268865.1,
434,349.13961789778784,4.393125,,,,,,,,,,,0,0,0,0,41738.312,0,37427.758,46535.215,42797.84,40230.07,61656.32,53905.797,59241.53,93278.17,109160.45,103401.03,
1056,349.16175212755667,5.893473,,,,439,,,,,,,0,0,0,0,0,0,0,0,0,0,21112.594,24419.348,13820.416,275029.12,266081.72,277844.6,
574,349.184058231737,5.0282264,,,,55,12,[M+Na]+,,3,574;572;573,326.1945,25619.297,19771.229,15921.494,17795.223,188680.7,194043.38,218075.88,175815.61,187977.16,207098.81,262452.25,263268.84,226388.66,318490.56,297587.66,337049.2,
6099,349.2352990765557,12.522098,,,,,,,,,,,0,52643.15,266815.66,301895.28,98022.76,101392.875,88656.984,58359.688,109968.086,68512.31,177731.56,204345.89,165041.69,204920.17,643300.5,349456.62,
6268,349.2353625685436,12.612061,,,,,,,,,,,0,45578.5,45104.883,44695.01,130428.44,84389.61,587970.1,96218.71,108105.805,90024.22,160221.98,164746.23,178331.0,275422.38,241624.48,212658.69,
7216,349.2372977453435,13.395138,,,,,,,,,,,0,0,0,0,59106.62,54104.625,56762.03,50915.844,57899.61,56094.797,83712.97,68021.516,67551.1,5368.472,0,4414.46,
4487,349.23785923912396,11.093927,,,,,,,,,,,0,0,2927.8472,3518.5103,74714.305,63678.344,56391.645,30004.342,61958.008,46479.516,22451.574,10571.653,10962.188,0,4896.784,4308.4253,
5988,349.29497194993115,12.445746,,,,90,142,[M+H]+,,3,5989;5988;5987,348.2881,0,0,0,0,63834.74,69241.43,63457.25,71138.81,71915.16,64199.906,73661.13,80568.56,81934.78,100782.82,88996.86,101705.3,
853,350.1964892478661,5.6111608,,,,239,,,,,,,0,0,0,0,461687.53,450568.12,444602.6,431725.0,464348.28,421118.25,568997.1,515948.34,571995.56,157024.83,594070.8,304480.12,
490,350.1965425630165,4.725036,,,,479,,,,,,,0,0,0,0,284791.22,296399.38,159104.47,310190.03,314958.72,59619.465,282286.5,65443.15,310710.9,49133.06,52806.836,62400.434,
3952,350.2307583874783,10.413706,,,,65,56,[M+Na]+,,3,3950;3951;3952,327.2412,0,0,0,0,171817.27,161422.05,167224.06,167502.3,163575.53,174548.39,142198.84,139598.69,136655.98,19529.857,9382.745,24496.25,
1932,350.2329113466595,6.7845464,,,,553,,,,,,,0,0,0,0,111070.03,132296.81,110964.38,80517.87,148149.8,234059.25,109034.305,88149.07,95539.734,178131.45,140616.7,133530.4,
5272,350.341872075507,11.905349,,,,,,,,,,,0,93014.125,104157.49,122321.07,0,0,0,0,0,0,8444.909,26703.08,24695.648,80924.96,158040.27,128801.05,
4170,351.17889165893155,10.687432,,,,195,65,[M+Na]+,,2,4170;4169,328.1891,0,0,2556.9338,2526.2192,156325.88,153313.8,148070.19,119486.7,130194.94,144994.97,154570.47,176286.12,177649.83,392098.06,226736.89,1033292.06,
1632,351.1915620858533,6.459585,,,,,,,,,,,0,0,0,0,59931.453,124604.8,231338.44,124287.78,294179.2,155218.34,215355.06,379598.3,77490.07,259041.11,40249.562,74337.73,
5382,351.21456823312695,11.985274,,,,465,103,[M+Na]+,,2,5384;5382,328.2252,0,6814.211,6932.039,0,853499.06,384651.16,222514.78,307094.3,270153.53,292148.47,347363.28,355103.2,390974.22,422151.0,445055.12,328676.88,
5717,351.2146777959123,12.268158,,,,1,123,[M+Na]+,,3,5716;5717;5709,328.2252,0,3612.4648,0,11127.608,656242.0,566261.44,495702.34,584478.1,540057.9,582325.5,829503.5,782538.5,858047.3,531336.0,557953.5,729401.9,
5278,351.2147675584948,11.922206,,,,133,101,[M+Na]+,,3,5277;5279;5278,328.2253,0,14498.629,29319.0,22700.145,391767.8,512136.62,506686.75,442112.25,464203.3,499078.12,522186.84,786188.3,1112473.2,1702599.1,581755.44,1292015.6,
5540,351.2147977223071,12.115682,,,,323,113,[M+Na]+,,3,5540;5539;5538,328.2252,0,1755.511,3195.215,1600.0825,328400.4,218922.62,215813.45,199114.84,236078.77,255865.42,264912.53,275614.0,259030.9,406817.7,419296.16,263766.7,
4965,351.21540685933843,11.599829,,,,,,,,,,,0,9983.402,17539.514,17166.592,60361.86,69398.23,89211.95,157583.73,55364.312,87314.664,79506.31,74477.15,64829.793,31543.863,107555.5,107780.39,
5845,351.21564230077485,12.347571,,,,339,129,[M+H]+,,1,5827,350.2095,0,28704.629,28981.025,21028.193,0,0,0,0,0,0,0,86031.53,0,1066928.2,831321.75,762866.6,
4629,351.2157643987764,11.249923,,,,,,,,,,,0,17969.139,17997.336,21682.82,343309.88,364969.47,224063.86,314493.66,250400.03,308150.9,72495.086,62994.477,307529.2,36724.758,48284.5,61403.43,
4110,351.21577595633136,10.621236,,,,,,,,,,,0,28289.762,30109.512,45430.58,31749.31,35200.95,12058.285,19681.543,29794.598,15765.775,29500.102,24947.473,38967.55,13931.428,49399.195,38885.688,
3532,351.21611344456363,9.486245,,,,,,,,,,,0,153424.02,133779.14,151467.56,10733.495,11997.922,6124.626,10991.766,11341.853,7213.4277,15629.767,13106.319,8305.808,4470.5273,22708.95,7360.3896,
5983,351.2516446968428,12.438006,,,,,,,,,,,0,169066.75,157921.86,185725.02,35659.11,39164.832,27082.525,36289.72,27471.574,11726.249,311130.5,61856.902,300592.94,341711.78,428345.72,338843.28,
6647,351.2517893589407,12.858961,,,,254,188,[M+Na]+,,2,6654;6647,328.2619,0,18255.91,20466.898,11854.066,23558.318,27146.516,21025.37,18059.035,30633.127,21429.83,56141.156,157717.23,75854.68,762868.25,706802.94,725942.4,
5183,351.2520660172801,11.817825,,,,,,,,,,,0,106810.81,151978.45,123462.3,26048.102,24986.312,22762.492,22554.744,0,19516.533,43299.434,29674.527,184872.8,18968.316,36633.15,17042.281,
6836,351.252513954973,12.98606,,,,,,,,,,,0,5405.36,4275.7036,0,140574.27,149640.53,156695.23,123879.4,43088.83,144365.95,56252.652,59622.47,54860.188,28147.531,59012.57,49803.945,
5022,351.25252498946645,11.664076,,,,122,,,,,,,0,72323.83,55024.93,83232.25,15794.225,11425.05,7783.5215,8223.4375,18694.332,13968.303,28986.992,27759.492,15501.555,9277.457,14766.741,18155.55,
4184,351.2531392405408,10.698011,,,,,,,,,,,0,34122.973,34770.0,28098.236,3679.019,7459.314,0,2148.0708,1682.4644,2539.851,4472.595,10000.858,6960.552,1503.2247,0,1763.9795,
4329,351.2531534949594,10.912675,,,,288,,,,,,,0,81242.69,81568.37,87333.7,5894.641,4079.393,0,2244.2192,4212.7124,0,3344.4072,8129.522,5286.4116,1695.1462,1445.45,1627.9932,
7048,351.289371095444,13.166087,,,,8,,,,,,,0,0,0,0,36478.98,36985.715,43441.848,39231.418,134164.34,157613.17,154714.14,158837.42,114412.336,148937.0,177212.64,177315.19,
7377,351.28953557668734,13.728217,,,,83,,,,,,,0,0,0,0,19579.6,23322.309,18488.154,20468.492,24246.408,21625.037,43619.297,35218.785,25710.703,31367.863,73719.36,65868.65,
