row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
7543,354.1541231639895,6.4115787,,,,,,,,,,,0,0,0,0,114907.914,298536.78,139310.22,146175.02,267868.97,119490.016,24229.473,170965.4,36868.484,174204.55,201975.92,74678.695,
8000,354.15424343084646,6.528749,,,,,,,,,,,0,0,0,0,555813.56,143068.33,54394.58,367570.66,60476.363,37197.88,115281.2,1007876.2,1005220.9,167794.22,909537.6,81843.18,
10783,354.1775776654317,6.974318,,,,,,,,,,,0,0,0,0,36168.637,31415.42,35915.48,38604.484,41581.098,45151.258,76720.15,79893.695,80063.3,92016.555,98967.82,92633.586,
16225,354.1915563418922,7.756573,,,,,,,,,,,0,0,0,0,53289.61,73870.734,116466.88,90779.38,105294.01,52953.895,134089.8,117245.35,118838.99,122063.72,75600.4,102679.336,
11136,354.1916703476816,7.0205684,,,,,,,,,,,0,0,0,0,121912.55,161376.73,177550.73,115568.266,111419.37,155694.38,243792.14,231105.97,253653.92,215958.61,175108.11,193120.97,
12047,354.19172447771234,7.1533866,,,,,,,,,,,0,0,0,0,91556.45,63179.34,79350.47,67438.61,61825.086,74451.71,114686.61,91507.44,113467.086,176628.7,183117.33,175118.73,
14857,354.1917578765715,7.5615134,,,,,,,,,,,0,0,0,0,338167.94,299618.12,267661.0,234815.9,354060.44,250429.05,485417.1,357379.34,456178.3,312579.9,392897.8,454541.2,
14105,354.1917648696765,7.457464,,,,,,,,,,,0,0,0,0,2850581.2,2782152.8,3104102.0,2815892.5,3189754.0,3186614.0,4107036.5,4336083.0,4441210.5,3118921.8,4306461.5,4160953.0,
2228,354.1917322617439,5.338102,,,,,,,,,,,0,0,0,0,83957.03,85371.67,99029.84,83358.64,81384.19,81216.3,84517.42,301288.84,108252.45,126920.89,92663.17,169956.47,
4443,354.1918199380036,5.8984337,,,,,,,,,,,0,0,0,0,96025.39,116392.16,111886.2,198927.8,86764.15,99802.06,81129.09,210196.47,221764.64,125797.28,568473.06,183568.67,
8086,354.1919429599252,6.552152,,,,,,,,,,,0,0,0,0,134098.83,104680.5,87083.64,154301.27,81643.88,94212.24,173550.98,106233.25,181203.08,124811.19,137426.36,277512.84,
13906,354.22720257018165,7.396361,,,,,,,,,,,0,43611.195,45471.31,46065.164,4772.791,4299.794,35501.332,5894.396,20431.082,16014.68,75085.49,68070.39,67472.75,218605.64,319627.38,221914.42,
9186,354.2277015247136,6.731364,,,,,,,,,,,0,0,0,0,71860.586,77607.01,77510.27,69333.95,64322.586,70261.36,94434.42,92753.05,112460.17,145601.75,144184.62,168138.2,
6378,354.2277143869387,6.2587147,,,,,,,,,,,0,0,0,0,112249.98,138586.78,111348.49,98838.164,132827.81,90810.3,179053.16,193164.05,136590.17,148456.4,174578.55,153161.7,
3392,354.2278075324518,5.6555943,,,,,,,,,,,0,0,0,0,75432.73,110498.79,108499.99,153106.48,155794.95,171015.31,152225.75,182747.77,90439.83,207471.69,225478.66,97235.02,
9723,354.2758113239848,6.827974,,,,,,,,,,,0,0,0,0,25023.996,32698.11,27456.092,33851.4,30447.756,22377.842,38585.703,45759.258,44398.01,53658.215,52699.21,52628.004,
39739,354.30063071930437,15.288827,,,,,,,,,,,0,37380.785,33839.266,36621.516,0,0,16431.809,0,19582.049,16285.817,60473.52,58968.773,65514.332,77594.48,78464.664,87535.766,
37861,355.070087214116,12.889154,,,,,,,,,,,23172.14,29207.676,10956.365,12878.226,0,7273.0137,24140.39,4811.503,19857.447,30386.492,22656.938,25387.688,22348.814,0,2030.6082,4327.8657,
39488,355.07010635069184,14.149431,,,,,,,,,,,10892.91,76010.555,27833.771,38523.613,16954.35,20480.367,96601.36,14320.284,83788.61,120542.18,93675.07,131277.81,121473.05,12223.205,12459.206,14641.427,
39043,355.07020484238944,13.480939,,,,,,,,,,,111132.016,266229.72,85806.516,84031.555,37958.09,54753.766,294053.78,49497.375,218107.9,349513.84,200622.0,412298.44,317519.7,24029.127,24146.545,37483.734,
15441,355.13848817179456,7.650189,,,,,,,,,,,0,0,0,0,159092.39,159519.66,145477.8,142192.62,149416.95,769015.06,39807.062,487954.22,182414.84,107539.15,678955.8,238942.05,
10270,355.1384878197253,6.9471126,,,,,,,,,,,0,0,0,0,143988.75,746094.9,101408.3,166872.42,166763.2,153950.02,192625.94,176255.81,180706.94,195856.33,72549.53,176158.53,
19138,355.13857428194683,8.195264,,,,,,,,,,,0,0,0,0,120091.71,74922.91,112313.625,72764.836,41317.656,117682.516,98339.21,108105.89,92121.945,89174.69,779020.8,193429.84,
1593,355.15055399879446,5.064345,,,,,,,,,,,0,0,0,0,79863.055,250666.5,81859.945,75887.945,72278.57,20559.828,26926.924,60937.613,69789.67,10819.042,81816.586,87251.4,
32523,355.1635668849791,11.225625,,,,,,,,,,,445693.8,0,0,0,9979.754,0,12483.0625,8835.053,11314.268,0,3492.5396,3757.5156,4679.682,9771.381,4681.1973,10367.032,
1729,355.18647858299363,5.1366878,,,,,,,,,,,0,0,0,0,88952.19,62175.727,41694.195,46828.9,78888.44,21652.637,87580.05,85919.49,49297.973,114690.89,118790.97,118249.4,
2511,355.18659805126794,5.4119525,,,,,,,,,,,0,0,0,0,198781.58,226967.9,209024.8,162489.11,212580.81,221552.89,337913.62,303270.34,314390.78,381731.38,311116.9,351225.16,
4341,355.1966993481879,5.8738475,,,,,,,,,,,0,0,0,0,27924.21,29458.416,26566.809,30223.666,27123.285,28756.896,37226.336,45902.58,43370.688,52946.22,66584.47,60030.734,
35140,355.2244971377792,12.026383,,,,,,,,,,,0,0,0,0,31183.629,43038.066,33156.715,39055.9,33997.883,55106.695,39869.91,41853.094,49329.67,27263.723,27496.781,34601.223,
37209,355.247998811489,12.699581,,,,,,,,,,,0,31785.396,24400.297,18961.66,13537.373,15440.746,33767.125,17703.818,49886.598,41331.45,170298.05,158175.75,222469.1,863475.75,801035.94,859237.6,
38526,355.2821996185751,13.147204,,,,,,,,,,,148068.77,87929.71,34177.58,100520.0,115400.9,115978.74,107249.31,113735.35,110205.82,69077.12,170349.7,138766.03,140403.94,191352.12,143909.81,131194.33,
38737,355.2823789127399,13.251753,,,,,,,,,,,29951.434,37976.023,51323.97,38285.65,43607.305,38829.47,18754.191,36460.43,50788.473,81624.67,44846.36,51013.086,47388.95,62007.89,68268.88,57512.824,
37676,355.2824242766893,12.844953,,,,,,,,,,,421153.16,40904.207,53229.48,30945.135,154897.36,64689.406,119796.01,110015.14,112391.11,121865.29,124449.67,120210.195,122203.93,80850.125,154027.34,86436.12,
32923,355.2840243934161,11.33757,,,,,,,,,,,0,36579.418,35283.18,34533.98,0,0,0,0,0,0,4159.196,2785.9207,2017.1882,0,0,0,
3499,356.1341711989819,5.6799417,,,,,,,,,,,0,0,0,0,223669.47,409667.4,379432.12,288341.44,510417.25,222800.03,674192.1,463179.1,663667.7,414810.84,364929.1,123238.91,
1844,356.13433619864236,5.1820054,,,,,,,,,,,0,0,0,0,78440.76,81651.83,87471.03,322255.72,322344.06,84729.77,85646.46,45225.098,75442.18,25714.215,71887.22,47005.383,
17865,356.169424317365,8.009816,,,,,,,,,,,0,0,0,0,58898.566,102385.46,92745.875,168812.75,115166.71,98047.805,102267.82,211111.8,106334.09,233062.19,122236.77,153103.98,
8231,356.19181255955937,6.5752215,,,,,,,,,,,0,0,0,0,50913.57,50803.03,61297.246,54618.27,54362.457,56547.613,95809.28,91886.914,94992.95,122432.484,120310.625,124007.57,
8126,356.20684610768734,6.5571847,,,,,,,,,,,0,0,0,0,14716.96,12805.617,12426.718,11277.549,23942.2,16738.252,19552.387,22210.588,25836.64,19639.732,31734.379,58171.3,
24977,356.279986699333,9.26762,,,,,,,,,,,0,0,0,0,55492.684,54742.297,69696.92,62308.234,70690.625,73457.7,105422.73,100112.29,100727.98,108795.19,114550.06,124902.68,
810,357.1291102389701,4.2039638,,,,,,,,,,,0,0,0,0,6253.879,0,2620.203,10105.044,2375.9622,2921.349,23596.65,22251.941,14317.718,98647.55,88870.836,98134.55,
658,357.16603199152115,2.1853878,,,,,,,,,,,0,0,0,0,60857.207,113019.086,98487.26,102837.91,57067.414,97610.98,128812.92,64177.777,130529.15,359908.72,380743.25,417062.97,
714,357.16572049324674,3.0480423,,,,,,,,,,,0,0,0,0,10999.067,19168.707,16429.557,17372.191,5251.788,2757.0073,21828.508,25926.438,21682.361,106924.57,101792.72,115219.41,
35648,357.2055642802765,12.193542,,,,,,,,,,,0,1931.5717,0,0,11500.137,5730.3467,12605.804,18866.79,14229.056,11519.658,28285.238,11389.677,11945.541,53100.36,111055.83,80136.27,
35103,357.26189524994464,12.011064,,,,,,,,,,,5854.9697,0,0,2526.7456,82515.5,93452.56,89599.05,88082.9,91326.65,54795.61,73289.38,80818.61,88173.586,127460.914,124494.586,93349.2,
36561,357.2640519429193,12.528393,,,,,,,,,,,0,4696.051,5962.54,2226.2964,110880.87,110224.44,128585.63,43865.465,160196.58,112962.96,122015.586,158069.12,174887.22,52613.625,141117.95,159628.72,
37670,357.26385124632765,12.83823,,,,,,,,,,,0,0,0,0,57171.723,60626.902,58135.08,59274.254,71313.2,66228.836,86788.46,84457.65,99020.29,90557.89,87790.64,80373.03,
37260,357.26411278170065,12.708291,,,,,,,,,,,0,1710.609,2031.6064,0,60283.402,95756.766,90567.19,38989.824,48444.996,93055.52,56414.46,110183.65,121503.11,59746.18,72450.12,132216.88,
36444,357.29997093209744,12.479166,,,,,,,,,,,0,246834.36,270535.6,313195.75,0,0,14488.107,0,13253.984,12549.644,47672.176,36052.992,39896.734,1675.2285,0,2257.2283,
36908,357.29995684451035,12.595988,,,,,,,,,,,0,513499.06,399947.44,435751.2,0,0,15377.695,0,0,16135.042,67953.99,64496.477,64343.41,1675.2285,0,0,
34485,357.30041620111825,11.787903,,,,,,,,,,,0,56900.527,55125.527,58909.246,0,0,0,0,0,0,3693.3623,8382.576,6522.354,0,0,0,
29886,357.31116816979255,10.582981,,,,,,,,,,,0,0,0,0,1137113.1,1134045.8,1062009.6,1185523.2,1155297.4,1046393.6,1189975.8,1228409.6,1285497.1,1597148.0,1646969.2,1685939.6,
4765,358.18659530174835,5.9692473,,,,,,,,,,,0,0,0,0,34857.723,39593.11,17381.084,10907.073,8120.1494,22017.805,75737.766,27317.404,80284.79,24756.508,63665.85,56055.914,
10351,358.1866117492387,6.9578567,,,,,,,,,,,0,0,0,0,25054.033,26865.082,13876.979,11115.443,17240.123,13887.438,21149.71,14972.746,7844.9805,16040.287,33800.867,17720.281,
3497,358.2010458260552,5.679072,,,,,,,,,,,0,0,0,0,76886.2,87838.46,67045.93,73253.164,82313.086,69669.06,63991.793,62315.094,65854.6,75919.18,53130.918,54704.23,
10456,358.20106209195166,6.940897,,,,,,,,,,,0,0,0,0,132268.44,131181.73,124430.33,135706.61,141980.97,129563.51,141536.12,176779.56,178961.77,192515.22,158095.5,190822.6,
4788,358.2011255420216,5.965588,,,,,,,,,,,0,0,0,0,94293.37,90995.81,95998.79,97322.87,83129.15,85350.555,96557.53,99356.5,111345.8,130785.945,97053.88,104574.914,
1716,358.20730711796523,5.134127,,,,,,,,,,,16343.648,8493.155,6854.375,7382.1987,55055.73,55901.4,56662.04,47580.93,47617.25,55822.12,46595.336,51543.98,48640.21,30287.723,26983.578,32490.3,
22477,358.2375042615436,8.741979,,,,,,,,,,,0,0,0,0,180136.45,177117.6,180426.88,196935.4,192662.67,193562.36,254755.39,277596.6,272210.0,218164.4,263971.28,228484.39,
15622,358.2592672402619,7.6712236,,,,,,,,,,,0,34195.8,29974.5,29370.041,12186.345,4824.425,19210.463,15544.936,21343.793,17174.053,29418.68,46133.145,42144.93,120365.33,105205.84,87590.91,
1764,358.27046325368343,5.153095,,,,,,,,,,,0,0,0,0,45551.0,45956.43,49354.71,43112.582,46430.137,48725.82,30822.023,30076.264,33291.082,27697.332,29081.967,30137.76,
27336,358.27390814625284,9.877079,,,,,,,,,,,0,0,0,0,56865.9,59997.793,60159.656,54587.383,58314.035,59585.098,63685.234,73503.016,78378.97,47839.785,49430.652,49515.98,
37980,358.2953672606999,12.930129,,,,,,,,,,,0,9909.457,10159.024,8668.527,24099.775,20104.758,37643.723,20320.23,45591.59,34804.477,86693.055,76511.78,85564.26,483471.78,415596.5,489249.34,
16820,359.1344582154107,7.829743,,,,,,,,,,,0,0,0,0,11284.721,4803.134,2362.8525,4410.5215,2242.9963,9327.821,9945.233,2861.029,8398.992,34430.58,28143.67,18476.441,
16936,359.14925054788887,7.8683224,,,,,,,,,,,0,0,0,0,196510.23,56734.89,207741.22,199618.6,192359.02,208250.66,754675.3,230415.8,55326.31,240333.64,150017.83,52422.203,
18698,359.1492449263192,8.152686,,,,,,,,,,,0,0,0,0,197453.2,185052.38,192035.6,166648.25,197426.27,1050873.8,192135.19,235176.78,61360.457,277235.97,269912.22,139142.53,
20772,359.14927845108537,8.466297,,,,,,,,,,,0,0,0,0,2176166.0,203790.02,100202.16,49562.2,199269.72,212566.89,138997.03,215535.53,364391.25,271380.28,37875.69,314091.22,
23944,359.14927796511944,9.024482,,,,,,,,,,,0,0,0,0,251629.48,475410.06,361079.16,292646.4,278739.12,382085.6,856993.2,310966.0,467696.75,283833.44,296943.3,295367.78,
17625,359.1492355577768,8.0011835,,,,,,,,,,,0,0,0,0,203984.88,968329.56,219906.4,99885.25,205053.27,102075.32,39263.336,219326.84,231964.16,35887.82,111058.445,71854.15,
13612,359.16018419957146,7.381577,,,,,,,,,,,0,0,0,0,36724.81,46114.22,36781.87,37545.312,48393.574,38909.504,52556.918,54481.895,47516.047,56086.812,82589.516,66883.875,
665,359.18197539743215,2.232539,,,,,,,,,,,0,0,0,0,47233.36,96130.875,88334.56,58700.465,80670.88,57395.992,19234.11,27669.064,31718.781,0,0,0,
27299,359.1857181059251,9.843464,,,,,,,,,,,0,0,0,0,140687.12,132712.89,131392.08,143594.81,123494.625,137634.44,834310.9,169566.5,162745.53,93976.92,197595.23,221713.4,
31075,359.1857820483512,10.833024,,,,,,,,,,,0,0,0,0,38835.285,89004.33,104102.28,130031.055,72282.05,148046.25,122180.75,156619.52,120531.13,249313.53,241988.75,1406316.5,
34772,359.2204991142645,11.904078,,,,,,,,,,,0,3557.585,0,4003.7734,26443.064,21607.88,47888.055,5223.218,51316.227,47176.035,101240.11,94276.38,93328.29,50803.13,90110.875,55039.938,
35165,359.22051309926906,12.040791,,,,,,,,,,,0,0,0,0,53434.63,48422.15,67011.92,50302.93,61247.617,79608.16,62814.746,85038.38,75189.54,158754.73,117110.23,147255.14,
36132,359.2205360380146,12.345858,,,,,,,,,,,0,7896.8677,5557.8086,4840.9434,26523.727,21745.611,35605.145,31544.977,41747.31,57297.03,92727.234,160286.44,168847.77,55261.04,160073.53,131146.62,
12653,359.23321102062044,7.240261,,,,,,,,,,,0,0,0,0,143935.12,144934.22,169873.05,140194.27,156244.53,169751.38,168648.69,189177.73,177465.47,141076.64,149162.47,163625.61,
16104,359.2656703637652,7.745107,,,,,,,,,,,0,0,0,0,111602.25,136447.73,141256.1,137207.56,120022.55,147199.69,146427.27,159718.75,157682.62,139939.9,159867.88,169062.0,
29553,359.29000791894646,10.488687,,,,,,,,,,,0,0,0,0,40149.953,46955.902,43440.234,34056.516,45866.613,52594.473,57576.676,53995.945,55152.32,57188.28,59830.11,51402.24,
3814,360.1801094992566,5.748441,,,,,,,,,,,0,0,0,0,157592.98,173952.38,175662.2,154603.67,194287.0,142237.9,203285.72,175661.7,215254.6,124508.04,150622.16,232188.5,
12213,360.2165553802249,7.138428,,,,,,,,,,,0,0,0,0,22372.596,64298.25,61718.4,40377.008,59771.832,42797.883,72160.555,90828.0,93047.305,144226.14,177262.27,199960.84,
6059,360.2166747549591,6.197809,,,,,,,,,,,0,0,0,0,87642.71,88202.15,110361.9,102852.91,76742.74,110589.46,87093.45,109353.94,102988.47,46880.156,106224.0,80462.77,
8105,360.21771524922286,6.555885,,,,,,,,,,,0,0,0,0,116641.336,71049.734,64754.664,54143.48,111953.19,76544.98,60437.555,146250.47,98520.266,112281.65,97486.93,53367.75,
9519,360.238579634877,6.7912545,,,,,,,,,,,0,0,0,0,55570.016,63108.348,67556.49,69615.37,56747.246,71430.516,97268.43,97036.92,98255.555,103414.58,119731.37,120293.39,
32255,360.2386449023504,11.164731,,,,,,,,,,,0,6110.9307,7226.3237,4299.2354,79885.69,48587.53,67942.61,57539.027,77029.75,64023.336,86265.98,97015.9,84793.55,60229.266,63929.75,59993.55,
3617,360.23845944627095,5.6810055,,,,,,,,,,,0,156584.16,184269.22,174857.62,1788.6492,0,0,2018.9429,4973.9067,1870.1914,7817.2363,16040.399,8944.428,22595.129,9298.349,31584.176,
16341,360.2533523693443,7.77923,,,,,,,,,,,0,0,0,0,125650.6,101186.914,104671.81,81884.35,126295.28,98031.16,163118.22,157602.1,154122.94,134187.11,142321.27,175207.52,
36782,360.274121086793,12.563535,,,,,,,,,,,0,0,0,0,117899.17,94972.02,109029.37,100390.42,159068.62,112125.1,150749.45,153814.16,156242.81,148760.2,174462.39,133387.61,
25585,360.2745837415223,9.4296665,,,,,,,,,,,0,0,0,0,15794.293,22076.754,17716.518,21118.076,16094.662,16796.295,29117.43,32152.469,21768.258,98281.75,151860.45,159561.1,
20126,360.27454514531,8.34774,,,,,,,,,,,0,0,0,0,272712.38,272526.78,218574.36,288668.7,246211.84,238050.28,404689.2,391397.8,411425.1,1280529.8,1258997.5,1296981.4,
35675,360.27482369397984,12.227054,,,,,,,,,,,0,0,0,0,263593.9,230580.14,258734.84,234512.0,234021.36,256105.28,475001.12,360332.2,398606.97,148744.36,292518.94,343306.5,
24441,360.2748820587218,9.13774,,,,,,,,,,,0,2245.3792,0,11769.594,54735.68,63481.438,63141.3,55527.113,49724.06,68692.414,133978.7,125127.91,123718.83,67747.664,59973.633,78811.164,
16594,360.27451378139267,7.826064,,,,,,,,,,,0,25216.896,25112.186,27174.117,0,0,0,0,0,1806.4763,3139.929,3099.402,6144.141,25455.113,11504.918,22325.139,
36299,360.2748627458255,12.417819,,,,,,,,,,,0,0,0,0,83271.625,82933.24,88165.93,85227.62,50728.727,94686.83,91488.48,112675.19,94471.02,112950.42,101997.11,102243.734,
23299,360.27486590384416,8.890511,,,,,,,,,,,0,302916.88,305783.4,315909.66,0,0,33928.586,0,50336.65,41583.74,249616.92,211950.2,198548.02,676327.6,721738.75,763159.6,
39702,360.2894434066944,15.077239,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,17192.277,7651.169,10914.005,88987.02,97082.53,73201.06,
39664,360.28989756501636,14.874179,,,,,,,,,,,0,8656.102,6226.1753,6181.002,0,0,2714.605,0,2492.936,0,50007.992,48039.676,36462.9,222252.42,229298.23,273152.78,
36857,360.28953895764994,12.581929,,,,,,,,,,,0,65474.008,62383.75,59938.395,0,0,0,0,0,0,4056.5847,16762.514,3873.823,44099.62,47444.902,48577.09,
17789,360.34694567275386,7.9987583,,,,,,,,,,,0,0,0,0,43806.914,42735.793,55055.914,40753.336,48950.45,49819.24,56409.582,50566.273,61252.465,69116.95,72443.41,69291.84,
6192,361.12872841513666,6.218056,,,,,,,,,,,0,0,0,0,107296.86,105792.61,120761.516,83385.664,157942.89,151655.47,141448.38,146268.38,108070.54,108864.97,69570.62,18403.285,
5780,361.13963962851244,6.15502,,,,,,,,,,,0,0,0,0,50645.29,147307.8,107560.95,31603.531,60817.863,88587.74,140680.03,39139.805,105679.67,217793.1,60413.11,121369.47,
6506,361.1396538958161,6.280023,,,,,,,,,,,0,0,0,0,45906.68,29140.193,33888.406,42408.61,30918.168,42453.137,120998.01,69973.555,74227.53,100902.016,73208.664,170259.48,
408,361.16037144539723,1.0875133,,,,,,,,,,,0,3541.0205,0,8382.816,8198732.0,8019781.0,8953031.0,8211749.0,9014555.0,8701819.0,1.4014544E7,1.2358976E7,1.1988069E7,2.1387624E7,2.1433484E7,2.100828E7,
257,361.1605554292836,0.8163825,,,,,,,,,,,12891.52,14256.209,7241.521,13333.289,418443.66,3835824.2,2961531.5,3640558.8,534992.0,3802807.0,5066464.5,4915878.0,4621019.0,8294033.5,1.0314006E7,1.0628895E7,
550,361.16133102769015,1.3687367,,,,,,,,,,,0,0,0,0,0,225261.95,396964.88,269467.38,0,0,976849.44,0,0,0,0,0,
496,361.161407601672,1.2413845,,,,,,,,,,,0,0,0,0,1035293.8,343529.6,220023.97,559309.0,1144268.8,427469.28,0,591232.0,972933.75,2718403.5,2915592.2,1054395.9,
24283,361.1648872266835,9.10688,,,,,,,,,,,0,0,0,0,227601.44,182312.48,241598.44,211513.53,235675.84,233389.55,286509.2,278028.34,270237.4,362161.47,982417.5,382236.12,
20068,361.16463984230677,8.373749,,,,,,,,,,,0,0,0,0,1955358.1,255648.95,247938.9,262915.53,252904.66,79957.55,256718.14,281948.94,278667.3,83174.625,316431.78,251485.1,
21331,361.164895163394,8.53259,,,,,,,,,,,0,0,0,0,249049.55,1795291.0,256754.66,242598.39,241352.72,244652.1,228057.1,299297.34,282317.3,319943.7,328787.66,313501.47,
28432,361.2001853908813,10.216311,,,,,,,,,,,0,53463.52,35217.89,40967.16,112124.336,513292.7,63019.5,120421.195,95678.984,132653.27,515216.12,183706.9,138150.62,545039.75,625375.4,401527.88,
27752,361.2002921813779,10.027867,,,,,,,,,,,0,44125.19,28952.744,3382.0398,532877.7,127273.25,446442.34,405023.16,349615.38,124485.39,152807.67,374207.25,319001.56,127508.38,184690.88,92881.2,
31531,361.20059280591283,11.040728,,,,,,,,,,,0,0,0,2918.6074,314252.53,122716.14,128082.055,120440.64,46677.7,1191870.4,499259.6,683687.8,741639.6,239728.84,215433.44,216321.89,
32700,361.200410468727,11.276291,,,,,,,,,,,0,4695.545,6296.3906,2831.1565,100898.66,90656.07,121283.375,113712.33,120532.86,124183.625,141246.22,157641.55,171010.72,230223.4,226194.4,591070.6,
33540,361.2006653577189,11.56939,,,,,,,,,,,0,0,0,0,113328.48,106273.03,114312.65,81356.086,119359.55,126516.38,134768.83,151322.12,114746.664,1196122.9,1035921.3,411255.1,
34318,361.2007616190073,11.697712,,,,,,,,,,,0,0,0,0,86612.94,44142.934,90966.2,81389.195,36124.625,24711.205,108110.91,122269.63,71063.09,200427.7,208587.56,194581.64,
38037,361.2361824328505,12.9356165,,,,,,,,,,,0,5161.171,4689.603,9689.46,4801.5044,8678.138,13858.779,8400.852,7048.2236,4062.9504,11074.127,12504.415,14359.859,290359.28,206796.66,215586.44,
36805,361.23540438263416,12.563451,,,,,,,,,,,0,9012.345,6090.8765,6714.63,107112.69,96755.58,29418.049,63930.773,98986.016,86923.59,229609.97,190152.0,196807.86,402184.7,265871.3,303356.34,
39661,361.2927217219921,14.86955,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5124.859,2702.0835,2533.8813,46121.32,43710.883,54179.164,
39469,361.3311067967425,14.118654,,,,,,,,,,,0,49850.28,46990.945,52873.184,2973.933,6689.6216,10346.508,3505.526,11890.32,9556.859,25497.0,30112.805,29697.098,82042.81,86124.7,80754.484,
1119,362.19597493339603,4.746762,,,,,,,,,,,0,0,0,0,102658.336,63772.887,59897.617,112039.89,120086.06,91357.125,100713.44,72079.97,83592.25,37014.91,46972.758,55406.43,
10678,362.2325781636022,6.9643745,,,,,,,,,,,0,0,0,0,101545.11,159983.16,128684.76,141644.23,137524.94,191372.64,389747.34,223001.56,416936.84,234314.8,159486.39,190684.34,
11584,362.2325934034388,7.079321,,,,,,,,,,,0,0,0,0,197899.38,125132.69,147648.33,187558.53,141487.77,162680.06,223048.92,198912.77,218276.42,166617.97,234457.12,157113.34,
2695,362.242033356323,5.4685764,,,,,,,,,,,0,0,0,0,452251.56,490752.78,481782.06,488062.84,439504.97,492550.72,430483.53,471750.0,465164.0,363220.5,348963.5,407645.1,
35293,362.2534552846267,12.097306,,,,,,,,,,,0,26737.73,20151.244,15640.054,54323.777,51363.332,42459.34,43684.42,58314.06,42356.195,48418.105,62596.055,54905.54,40027.836,46545.242,47097.633,
39863,362.9257927555121,15.876398,,,,,,,,,,,60615.33,52862.86,48790.336,51675.02,55233.414,53100.215,51850.594,49088.797,58267.375,53464.027,47159.35,46804.44,57866.09,50148.55,51849.543,43863.652,
36,363.0225991647595,0.73999226,,,,,,,,,,,0,9716.835,5295.2266,28270.703,0,0,0,0,0,0,3207.3235,3044.1968,8082.008,8557.205,38692.47,26656.893,
304,363.0333814167854,0.75759685,,,,,,,,,,,0,1771561.5,2515595.0,2094927.4,21780.018,16131.765,30109.434,22879.262,115509.46,152284.86,181736.31,442366.78,525666.6,1885999.9,1965588.8,629463.6,
17444,363.14372072541624,7.914189,,,,,,,,,,,0,0,0,0,238833.55,271756.56,230214.48,2687760.8,2681341.8,269001.3,323426.0,2494921.8,326756.56,246249.33,343408.78,167942.0,
22163,363.1436343510795,8.640982,,,,,,,,,,,0,0,0,0,218542.06,218720.52,56705.707,179400.58,212681.89,191453.84,298514.44,286168.06,263383.7,371388.0,3680930.2,373262.97,
14420,363.14355668662046,7.521066,,,,,,,,,,,0,0,0,0,265317.53,1992351.1,281938.47,253238.0,158331.47,205265.81,313050.72,272425.1,315162.28,233223.06,319567.1,325711.56,
18724,363.14366150546925,8.1401205,,,,,,,,,,,0,0,0,0,2516733.0,208306.81,259121.58,264413.25,259888.47,183488.03,208791.33,312649.56,305338.5,349414.25,134354.9,385379.28,
1877,363.1553701236815,5.1923575,,,,,,,,,,,0,28770.248,23830.705,24922.209,75865.625,77401.02,119260.66,86121.34,108311.44,103962.47,157437.77,126566.95,136122.4,444777.56,463677.44,442113.34,
1482,363.15572417720983,5.010897,,,,,,,,,,,0,0,0,0,233475.9,334263.38,106125.39,91811.44,92850.9,43375.21,298242.16,340968.25,112038.65,102316.72,121679.63,214027.1,
3578,363.15577281561605,5.6965995,,,,,,,,,,,0,6684.245,5698.6333,3316.274,485687.84,458174.34,417069.53,135042.16,160257.06,157185.95,417378.47,498589.28,543463.44,603422.8,383356.44,571873.4,
10652,363.155864879938,6.9439692,,,,,,,,,,,0,0,0,0,64183.67,65324.03,80814.67,83436.86,69677.81,101608.64,96149.47,99007.52,152906.94,44430.305,174013.27,164069.08,
11537,363.1558712858718,7.0040593,,,,,,,,,,,0,0,0,0,36532.785,42828.34,36913.67,43124.633,80016.2,47669.402,101609.375,57486.918,110808.0,80511.13,124337.125,68790.4,
