row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
35050,331.2841190229958,11.992775,,,,,,,,,,,0,3990213.0,2526712.2,0,0,0,0,0,0,0,0,39308.473,0,19885.666,19460.182,35660.15,
33360,331.2841221991442,11.456299,,,,,,,,,,,0,86049.87,102339.68,98847.1,0,0,0,0,0,0,0,0,0,0,0,0,
35380,331.28414042517966,12.125405,,,,,,,,,,,0,799864.0,573280.25,3421310.5,0,0,140464.22,0,131630.31,145134.73,1036399.6,980232.9,1053734.6,521754.53,545900.06,650810.75,
9381,332.1858577126238,6.7655673,,,,,,,,,,,0,0,0,0,105755.61,94972.164,84789.96,0,114227.81,141804.94,106267.016,85846.72,162203.14,0,0,92891.15,
27965,332.20681712520326,10.066966,,,,,,,,,,,0,0,0,0,0,0,41498.758,37634.57,37892.992,39983.13,43405.95,53476.297,49204.28,40110.242,0,37754.668,
13393,332.2219794308558,7.3463287,,,,,,,,,,,0,0,0,0,0,42908.57,47286.31,33018.67,47481.41,77743.06,122766.09,124318.98,108360.11,112279.875,145154.56,155622.81,
11856,332.2219851627427,7.125646,,,,,,,,,,,0,0,0,0,0,37702.914,37709.637,36288.51,32256.355,0,82872.555,75449.195,74630.64,75549.91,22587.008,151793.8,
31723,332.225453472014,11.010437,,,,,,,,,,,0,0,42012.08,48538.973,0,0,0,0,0,0,0,0,0,124677.4,0,93530.36,
33712,332.24268282211756,11.577109,,,,,,,,,,,0,0,0,0,126624.53,137600.06,260650.67,0,140670.34,155574.67,164129.03,190440.55,344733.97,149725.2,259403.11,154257.7,
34901,332.2427320288047,11.951519,,,,,,,,,,,0,0,0,0,87951.0,72311.484,77551.58,0,93937.766,87232.97,120428.91,107212.92,108375.31,104092.87,104990.29,93819.93,
34462,332.24280720854705,11.774094,,,,,,,,,,,0,0,0,0,51936.316,33803.957,45281.523,0,54795.273,38332.76,61520.402,53600.156,60255.35,57219.812,51746.5,40938.355,
30127,332.3157987020654,10.623712,,,,,,,,,,,0,0,0,0,116275.93,117259.29,128319.44,114145.33,107240.484,119553.125,136159.58,132885.0,132867.8,152570.33,150161.97,147631.31,
34327,332.31584953972236,11.732385,,,,,,,,,,,0,0,0,0,97956.74,93044.46,84664.47,99202.67,87413.9,78485.15,29648.791,30186.734,30893.37,0,0,0,
31055,332.31587708998285,10.834358,,,,,,,,,,,0,0,0,0,276280.0,247861.58,270854.22,241510.47,274174.8,274568.16,296963.8,301644.66,304120.62,326560.75,345483.03,330681.47,
39778,332.33100243920137,15.571079,,,,,,,,,,,0,0,0,0,0,0,0,250116.95,0,0,0,0,0,0,0,0,
39618,332.33109466418136,14.733869,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,176589.02,222394.12,108206.766,
39839,332.3312060053902,15.870293,,,,,,,,,,,0,0,0,0,521250.9,800968.7,780292.1,724543.1,903658.75,668964.94,840408.7,761311.56,775245.4,885366.56,923542.7,832657.6,
39576,332.3313199727618,14.521739,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232398.16,
231,333.11589309147485,0.8117407,,,,,,,,,,,0,0,0,0,0,0,57194.508,74298.38,0,70495.95,97114.23,101668.14,107062.86,0,97406.875,96752.83,
378,333.1160654022476,1.0436594,,,,,,,,,,,0,0,0,0,0,56878.03,0,137601.95,0,66409.586,0,0,67667.2,0,31476.66,0,
539,333.1164455859141,1.4128882,,,,,,,,,,,0,0,0,0,40098.1,107197.39,46716.44,64644.594,51016.44,102941.48,42936.555,88920.15,94685.734,57929.92,46326.8,139931.0,
90,333.12919855167,0.7868727,,,,,,,,,,,0,0,0,0,0,0,0,146719.72,0,144297.02,0,0,0,0,0,94313.12,
317,333.12927574498565,0.9852886,,,,,,,,,,,0,0,0,0,79533.39,0,12621.456,56136.06,0,49937.945,0,47199.184,50722.355,67128.98,65950.37,23575.457,
10977,333.13362334770596,7.000361,,,,,,,,,,,0,0,0,0,0,0,0,321208.38,0,0,0,0,0,0,0,0,
13162,333.13365139768587,7.315142,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,608664.6,0,0,0,
13853,333.1337729619931,7.421957,,,,,,,,,,,0,0,0,0,0,1179499.9,0,0,0,0,0,0,373789.6,0,0,0,
15358,333.1338185232637,7.624215,,,,,,,,,,,0,0,0,0,0,143633.1,0,955890.0,0,0,0,0,0,0,0,0,
20486,333.1338881488888,8.405025,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274988.4,
21894,333.1338884497003,8.635635,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612871.06,
980,333.1448608654064,4.56504,,,,,,,,,,,0,0,0,0,90318.625,89553.77,95503.52,112815.58,87572.31,0,90990.49,0,97488.66,0,0,0,
873,333.14491669361803,4.3902164,,,,,,,,,,,0,0,0,0,123053.266,122230.83,156446.58,109132.164,114930.97,158135.52,145970.86,135455.83,160151.66,91747.52,91445.21,0,
9125,333.14497632432165,6.724762,,,,,,,,,,,0,0,0,0,52461.336,0,0,0,0,0,0,0,0,0,68447.336,0,
10806,333.1450675344778,6.9779053,,,,,,,,,,,0,0,0,0,0,0,0,0,0,41236.57,0,0,0,106134.68,0,0,
8514,333.1450763701348,6.6220536,,,,,,,,,,,0,0,0,0,22121.037,54939.66,0,104255.375,0,69477.43,0,0,0,0,64410.55,106216.125,
9942,333.1450777406,6.8648458,,,,,,,,,,,0,0,0,0,0,0,0,0,0,71075.67,0,99811.57,0,0,52515.348,139290.3,
4502,333.1450784964796,5.904265,,,,,,,,,,,0,0,0,0,0,225224.14,164095.97,340905.7,0,260695.16,257657.44,280966.03,0,421647.75,189949.12,0,
7125,333.145081269972,6.3924937,,,,,,,,,,,0,0,0,0,124729.8,122979.08,114357.22,119782.7,109594.664,111579.266,46936.844,161584.67,0,187274.52,186664.9,213051.14,
16914,333.14508581538365,7.860192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121910.016,120505.266,97264.06,
5606,333.14509186427387,6.130606,,,,,,,,,,,0,0,0,0,114316.875,148615.12,36206.434,0,235269.12,0,0,162965.97,0,0,248104.69,148256.11,
14513,333.1451000574183,7.508321,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21212.367,0,0,
1295,333.1451043358977,4.9087195,,,,,,,,,,,0,0,0,0,216428.78,229382.17,229837.83,199377.8,251848.5,223707.28,261263.89,162969.34,247550.28,0,0,0,
2100,333.14513502017337,5.292846,,,,,,,,,,,0,0,0,0,219858.64,0,0,101694.39,0,169314.6,135021.14,119536.45,0,42235.168,0,0,
1657,333.14515880955884,5.101244,,,,,,,,,,,0,0,0,0,120970.47,102249.87,132361.45,124972.86,0,129069.14,131941.66,130000.72,0,0,0,175257.53,
24298,333.1695613780949,9.107529,,,,,,,,,,,0,0,0,0,0,0,0,752727.2,0,0,0,0,0,0,0,0,
32527,333.18097441533644,11.225351,,,,,,,,,,,2552936.2,0,0,0,1687073.5,1631891.0,1639768.5,1706085.8,1791091.2,1657068.0,1747762.6,1755522.2,1752455.1,1591156.9,1510152.5,1639058.4,
32915,333.1809752151926,11.334768,,,,,,,,,,,0,0,0,0,0,0,0,0,0,51929.79,0,65946.03,0,0,0,0,
33460,333.1810529794485,11.494547,,,,,,,,,,,132720.58,0,0,0,73002.25,0,0,0,78458.414,0,0,0,0,75777.266,57224.85,0,
32844,333.2038086020473,11.308635,,,,,,,,,,,0,44163.125,47674.27,55408.277,0,0,0,0,0,0,0,0,0,0,0,0,
38700,333.2403436806194,13.299481,,,,,,,,,,,0,145033.16,84369.69,183985.52,0,0,0,0,46853.438,0,61308.098,0,141287.27,176020.67,152758.84,98076.695,
39474,333.29025743004996,14.123876,,,,,,,,,,,0,37057.79,37579.375,40387.457,0,0,0,0,0,0,0,0,0,35497.223,0,40548.42,
37711,333.30005799646716,12.848622,,,,,,,,,,,212769.2,38502.33,14706.441,43987.145,64867.574,64012.95,55999.438,32941.95,66485.23,65267.477,68373.734,62533.637,59694.062,67654.23,78090.414,68051.42,
2287,334.11347791387243,5.350244,,,,,,,,,,,0,0,0,0,29943.193,0,38161.67,0,32537.78,0,59743.02,48467.66,54273.508,74465.73,76835.82,78031.66,
2480,334.12839256482243,5.4026356,,,,,,,,,,,0,0,0,0,0,173323.11,0,0,0,91895.54,132244.33,0,176191.83,0,0,0,
1670,334.1646742791885,5.1080265,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,168259.55,299622.53,0,
978,334.16468124251884,4.562906,,,,,,,,,,,0,0,0,0,119528.97,59095.336,97610.03,0,0,128740.18,140397.9,0,270837.8,0,58939.223,0,
879,334.16511200405205,4.405731,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57215.605,0,
1018,334.2017396518594,4.6247773,,,,,,,,,,,0,0,0,0,122936.875,96928.77,89946.984,82283.5,85836.95,93055.19,70687.52,0,82908.48,0,0,0,
2825,334.20183566581176,5.4953933,,,,,,,,,,,0,0,0,0,424403.62,499249.53,481763.47,390111.12,760517.06,434131.94,352640.16,736398.0,397340.47,115993.38,286199.97,108873.15,
6515,334.20185702081426,6.280328,,,,,,,,,,,0,0,0,0,0,242974.81,0,0,0,0,0,0,0,0,66733.45,0,
5510,334.2018986157311,6.1145463,,,,,,,,,,,0,0,0,0,0,0,227059.42,165468.61,0,220710.5,348938.47,211014.17,207893.39,438557.12,293948.03,112273.086,
4141,334.20191144495857,5.8231506,,,,,,,,,,,0,0,0,0,417912.97,381705.25,430344.28,392058.72,406596.7,405209.34,427647.78,429505.22,478382.84,470225.47,476849.88,378237.66,
1574,334.2020035749471,5.052663,,,,,,,,,,,0,0,0,0,311570.5,303377.44,318385.75,228029.02,0,243017.44,342321.84,0,0,0,242228.17,104164.78,
89,335.09491682865763,0.7834561,,,,,,,,,,,0,0,0,0,0,74250.24,0,83629.88,69250.75,18730.998,98701.84,76392.1,81028.59,78942.5,91421.06,66370.08,
808,335.1452943836569,4.2043233,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,43237.176,44359.414,43739.652,228011.05,223706.11,231072.86,
19892,335.14875239489436,8.316267,,,,,,,,,,,0,0,0,0,0,1729178.1,0,0,2479895.0,0,1959674.0,0,1295711.8,0,0,0,
18503,335.14877888175704,8.107247,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2120755.5,0,0,0,0,
16471,335.14878464848044,7.8002667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1279714.0,0,0,750791.4,0,0,0,
13834,335.1489313178443,7.4185557,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,446568.66,0,0,0,0,0,
2371,335.15993958155445,5.372141,,,,,,,,,,,0,0,0,0,688256.6,236830.02,619221.75,365550.5,307848.16,283201.12,426118.3,299722.16,786359.25,724723.56,696225.6,426450.25,
3517,335.1599882610122,5.685072,,,,,,,,,,,0,0,0,0,441436.44,238173.16,236276.08,183660.77,221822.19,289010.16,320832.22,307076.7,342816.38,627918.2,597578.75,622075.1,
6948,335.16000525836546,6.36206,,,,,,,,,,,0,0,0,0,334226.28,0,0,189455.62,251318.81,198562.34,0,232812.11,126149.0,0,190642.9,0,
12395,335.16043912887307,7.197864,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,63506.22,90715.45,93149.35,
17101,335.16165816178375,7.8925676,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13006.288,0,0,0,0,0,0,
22182,335.1616599701363,8.684837,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21986.447,0,22026.432,0,0,0,0,
492,335.181190497394,1.2728022,,,,,,,,,,,0,0,0,0,0,0,37723.06,43774.87,0,54880.645,0,0,0,0,44380.992,0,
35443,335.18302090688843,12.136654,,,,,,,,,,,0,0,0,0,32852.477,0,0,0,0,0,0,0,0,88718.54,92723.9,95578.92,
30945,335.18469567631576,10.806334,,,,,,,,,,,0,0,0,0,89917.484,0,0,0,104652.06,0,0,0,0,0,0,0,
30251,335.1847410860912,10.647947,,,,,,,,,,,0,0,0,0,151442.66,135376.27,105982.195,921121.0,1414854.9,916803.2,164665.89,192827.19,348238.72,0,0,0,
31349,335.1847840479373,10.91273,,,,,,,,,,,0,0,0,0,0,0,0,0,45201.297,65110.836,0,129442.766,0,0,0,0,
28943,335.1847965433319,10.357677,,,,,,,,,,,0,0,0,0,382309.38,0,0,0,0,0,469891.12,481862.6,372868.62,0,0,0,
33519,335.1848718553671,11.521542,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,188687.89,0,219940.77,
32731,335.2195370302204,11.277071,,,,,,,,,,,0,40678.297,29732.871,0,0,0,0,0,0,0,0,0,0,0,0,0,
36658,335.21978113345557,12.533362,,,,,,,,,,,0,0,0,0,0,43211.953,0,84815.15,74683.09,0,75633.03,0,60245.652,275576.94,0,0,
36121,335.2198123922302,12.356334,,,,,,,,,,,0,0,0,0,165038.0,148678.25,0,187757.6,75207.58,208709.33,182415.58,193202.31,138987.3,221863.92,282535.56,0,
35422,335.2205491086818,12.131174,,,,,,,,,,,0,0,0,0,366743.28,0,0,464619.38,0,0,0,0,0,0,0,0,
34583,335.2211181096378,11.825415,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,91434.375,464881.16,350067.53,341061.3,
38432,335.25760899987745,13.114163,,,,,,,,,,,0,0,0,0,138872.78,160146.33,222528.9,153024.81,113667.44,156893.89,264148.5,253294.33,238071.47,437622.1,357448.78,286961.84,
38710,335.25785085864464,13.249077,,,,,,,,,,,0,0,0,0,0,54077.703,0,0,0,56842.074,75599.766,80828.09,60912.883,91141.97,0,66993.48,
35104,335.2787566949729,12.014821,,,,,,,,,,,0,0,0,0,0,0,47695.445,0,42176.105,50029.65,59764.008,64814.887,58115.676,67234.32,67897.72,74685.17,
91,336.0957627124011,0.79237616,,,,,,,,,,,0,0,243772.28,0,0,0,0,0,0,0,0,0,0,0,26660.7,0,
316,336.09589330551034,0.9766077,,,,,,,,,,,0,0,127831.58,0,0,0,0,0,0,0,0,0,0,95559.625,0,0,
830,336.180317962291,4.2869077,,,,,,,,,,,0,0,0,0,80376.28,0,85615.164,0,85369.76,67686.0,66844.08,84454.44,0,0,0,0,
604,336.20157762874493,1.6946346,,,,,,,,,,,0,0,0,0,62909.53,69912.6,54989.56,74517.51,0,57980.406,58155.223,63730.48,66425.95,48523.574,45948.14,48554.867,
859,336.2034271724284,4.3497257,,,,,,,,,,,0,0,0,0,37698.22,0,42299.895,36294.703,47107.94,44864.152,76088.33,74407.99,77554.28,95485.57,100797.34,104837.43,
35211,336.21613722902384,12.061792,,,,,,,,,,,0,69159.48,69095.57,71130.38,0,0,0,0,0,0,50464.727,56775.168,0,260638.6,245193.33,260346.14,
38763,336.2164937604412,13.287491,,,,,,,,,,,0,0,13798.613,14470.663,0,0,0,0,0,0,0,0,0,59508.023,0,52839.016,
5935,336.2165735655519,6.1765156,,,,,,,,,,,0,0,0,0,446998.56,409816.7,476685.8,406130.78,459677.5,431609.66,462497.22,478400.8,439613.4,403616.94,450910.53,391661.12,
7500,336.2165959487159,6.453219,,,,,,,,,,,0,0,0,0,269460.4,247190.88,197392.73,202055.73,242786.39,223512.98,209796.89,290206.6,238766.3,332206.66,230370.16,239432.16,
3900,336.2166860643067,5.770783,,,,,,,,,,,0,0,0,0,289528.06,119641.336,87169.98,127058.21,109646.055,99877.62,166723.69,212811.23,155285.25,107420.52,115449.375,0,
19676,336.21669137972975,8.285292,,,,,,,,,,,0,45290.723,43807.773,47063.96,0,0,0,0,0,0,0,0,40107.805,137892.05,152668.73,168591.12,
5311,336.2167140398234,6.076189,,,,,,,,,,,0,0,0,0,186346.7,144362.97,236249.48,158827.22,151933.52,176938.53,225002.97,185747.52,276976.47,0,136220.38,122058.58,
8403,336.216737277319,6.6022396,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,150283.6,0,106326.44,0,0,0,
18705,336.21686124987093,8.139,,,,,,,,,,,0,47913.203,45216.93,49406.53,0,0,0,0,0,0,56330.094,55503.242,52719.492,225101.9,243034.14,206105.3,
22445,336.2176500085796,8.736365,,,,,,,,,,,0,0,19449.6,19755.023,0,0,0,0,0,0,0,0,0,0,0,0,
37790,336.3108061101105,12.868342,,,,,,,,,,,0,0,0,0,117119.36,118560.266,133938.0,113588.83,125658.76,134481.97,178097.5,162291.84,167694.66,162327.7,151452.33,155030.16,
34006,336.32578745180075,11.642902,,,,,,,,,,,0,345792.06,384243.53,398679.2,0,0,29760.309,0,33186.42,36719.23,132081.72,128816.01,123342.63,339089.84,458149.62,406411.62,
34444,336.3258126623608,11.769083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,90978.71,0,262234.4,0,
39596,336.3260704965202,14.634241,,,,,,,,,,,0,0,0,0,0,17309.846,24133.637,0,0,0,0,0,0,0,0,0,
910,337.1399410935648,4.4745345,,,,,,,,,,,0,0,0,0,387885.56,492070.7,486790.88,468328.72,235990.3,194802.22,506895.84,386301.5,554822.94,395381.4,335135.12,291900.44,
2401,337.1400478148111,5.3783984,,,,,,,,,,,0,0,0,0,883702.06,845284.56,990912.06,680649.9,0,830341.8,285038.25,529719.5,683441.2,449098.0,365845.72,369309.8,
1416,337.1400668784934,4.98361,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,572281.9,550156.06,0,0,614670.25,0,
10214,337.1401766251379,6.851365,,,,,,,,,,,0,0,0,0,62664.598,30796.607,0,71642.25,29615.598,67258.99,104385.664,0,108171.96,113963.15,159847.4,78787.44,
5751,337.1400918626899,6.15005,,,,,,,,,,,0,0,0,0,88561.96,85701.86,118867.91,277611.47,103053.06,0,191107.98,720902.9,145039.98,0,260622.61,185647.19,
9099,337.14009695867037,6.720914,,,,,,,,,,,0,0,0,0,55773.406,28308.85,71422.31,0,75895.04,61787.035,105955.13,0,0,171195.61,165951.66,223738.62,
6511,337.1401049607735,6.279019,,,,,,,,,,,0,0,0,0,233960.14,92959.016,141597.67,114664.45,141892.31,155561.44,133426.44,133625.62,154437.66,162120.0,158469.61,154952.28,
10941,337.1402723236743,6.9939523,,,,,,,,,,,0,0,0,0,0,0,63471.86,0,0,57532.875,0,0,0,0,0,54780.562,
27553,337.1438053766198,9.937732,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,17333.422,39577.12,0,32056.885,0,0,
26320,337.1437453356743,9.642056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,23202.725,30859.309,0,0,28426.047,0,
27957,337.16328109845455,10.06547,,,,,,,,,,,0,0,0,0,181699.98,161144.8,128224.67,131095.03,111138.97,154825.52,206121.72,170414.89,208012.6,207039.19,166411.6,166512.86,
26425,337.16345250367374,9.623325,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,133378.67,99585.375,0,0,0,
26927,337.1635225002968,9.764903,,,,,,,,,,,0,0,0,0,0,107853.164,0,0,0,62493.25,0,111798.04,0,0,0,0,
5071,337.17637641333323,6.02624,,,,,,,,,,,0,0,0,0,63389.434,104152.06,0,0,0,0,0,0,0,0,361524.2,318406.28,
33993,337.1802630764601,11.646033,,,,,,,,,,,0,0,0,0,0,0,36857.777,0,37067.312,38494.906,187978.38,0,46187.156,36084.74,122332.875,18197.207,
34803,337.1801794101419,11.91848,,,,,,,,,,,0,0,0,0,0,47938.29,0,0,0,0,0,0,0,30959.008,15453.115,0,
34909,337.19841763396437,11.951594,,,,,,,,,,,0,0,0,0,518341.16,548129.5,612006.3,592835.5,627570.25,481975.0,548707.2,642438.5,665843.5,700526.7,638178.8,674883.5,
33739,337.19863513844535,11.631084,,,,,,,,,,,0,33818.03,0,0,339627.12,275306.97,301224.66,293106.75,330367.28,617135.7,441476.84,434797.3,318863.84,307518.38,399111.16,356192.88,
34458,337.1986742845677,11.772918,,,,,,,,,,,0,0,0,0,322414.12,268502.1,272415.5,238553.72,274535.94,269825.34,349831.53,0,294483.34,0,304832.06,329266.2,
31354,337.19942898453365,10.893559,,,,,,,,,,,0,0,22019.713,24425.037,0,0,139121.7,0,0,0,0,0,0,0,0,0,
36733,337.23490851374754,12.553598,,,,,,,,,,,0,15324.122,0,0,0,0,0,0,0,0,353028.22,362379.94,404099.1,5972502.5,5324757.0,5406773.5,
33571,337.2359723756203,11.541148,,,,,,,,,,,0,42669.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34799,337.23661728167673,11.917934,,,,,,,,,,,0,64724.176,25626.086,58659.258,136519.88,0,0,50478.695,202630.36,100812.19,0,0,90613.44,0,0,123622.2,
38151,337.2367719828788,12.997454,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230635.05,237353.8,
37804,337.23690469189455,12.870488,,,,,,,,,,,0,0,0,0,74483.78,68605.32,92190.32,64936.25,43626.28,59918.836,96793.06,99424.914,0,0,0,223440.88,
38630,337.2369814098859,13.201598,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88669.17,
35018,337.2731822370754,11.982997,,,,,,,,,,,0,68462.42,100410.836,62568.96,0,0,0,0,0,0,0,0,23094.98,0,0,0,
38976,337.27324241405677,13.422517,,,,,,,,,,,0,0,0,0,44038.82,79252.58,60438.312,73575.88,80224.664,62854.133,72379.49,104541.086,118065.35,171779.27,113519.97,93447.96,
37878,337.2733268135828,12.892293,,,,,,,,,,,0,0,0,0,66691.195,89414.63,98596.17,88398.125,98878.14,70428.39,169350.6,103916.48,111977.34,116769.83,188572.14,149670.25,
39202,337.2734109235275,13.656986,,,,,,,,,,,0,0,0,0,60329.727,0,0,0,0,0,62027.79,0,0,0,0,0,
4335,338.15958540729355,5.868211,,,,,,,,,,,0,0,0,0,0,0,736081.44,142620.62,105288.234,131378.19,0,568872.1,227058.67,0,506907.34,204540.08,
651,338.1809819595563,2.132353,,,,,,,,,,,0,0,0,0,203177.58,207957.14,202841.67,201032.44,187257.7,189144.17,202359.97,201556.4,198683.14,206376.48,262385.38,221789.97,
491,338.18101969675894,1.262626,,,,,,,,,,,0,0,0,0,330735.28,237384.83,233239.75,234500.69,276674.75,228937.16,261462.38,272080.47,259521.81,272134.84,268077.94,239797.69,
127,338.1812394518501,0.80603105,,,,,,,,,,,0,0,0,0,90705.09,107488.23,95010.16,103801.34,98192.414,120343.67,121225.266,134135.45,130609.766,105070.02,120411.4,111378.66,
345,338.18127345067444,1.0266759,,,,,,,,,,,0,0,0,0,123468.79,66357.24,0,63287.105,64603.62,120721.66,91212.92,131756.03,129992.34,125461.836,108187.16,81148.414,
19639,338.21432555767177,8.279073,,,,,,,,,,,0,0,0,0,37973.14,49993.992,61659.855,51133.133,53935.918,62525.59,54705.273,60397.605,65120.957,0,23325.598,0,
38524,338.34125280681195,13.147977,,,,,,,,,,,625518.56,56544.96,14688.16,36449.086,37036.04,0,0,0,16692.586,0,0,109226.414,0,61652.02,55096.39,19456.273,
38770,338.341266921408,13.291305,,,,,,,,,,,84394.88,40183.34,38916.305,0,0,54537.547,0,35561.055,0,0,0,40071.46,0,22584.916,62562.36,0,
39769,338.34139039401833,15.510149,,,,,,,,,,,545109.3,244226.52,293404.7,288085.97,398820.78,449397.22,689412.7,422188.62,823567.44,764819.06,320758.7,316023.75,400337.97,295850.03,321579.6,245015.89,
39807,338.34142201034354,15.740483,,,,,,,,,,,204871.53,0,75123.45,0,115702.25,0,0,115394.33,218891.27,0,0,122778.06,107005.37,104580.695,0,0,
39420,338.3414876123786,13.942376,,,,,,,,,,,280060.9,75947.3,79441.74,112476.47,61231.777,59031.816,72780.64,70969.34,60748.523,64531.465,73227.664,47164.62,41432.61,54342.43,51507.797,48188.52,
19338,339.1438315990259,8.230037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,295868.12,0,0,0,
1636,339.15455680053196,5.0883245,,,,,,,,,,,0,0,0,0,0,0,0,204489.61,0,0,0,0,281942.56,515936.06,0,510106.56,
1163,339.1546344194985,4.7884693,,,,,,,,,,,0,0,0,0,0,87712.86,112059.055,95224.41,115943.77,130638.984,134061.62,174279.88,155460.72,0,0,0,
1946,339.15467469834954,5.225528,,,,,,,,,,,0,0,0,0,0,366729.12,178546.81,146159.78,499514.38,442230.16,602667.94,665112.7,330069.44,799038.94,1255763.2,763680.94,
3027,339.1546758472327,5.5597067,,,,,,,,,,,0,0,0,0,0,0,0,0,315227.0,0,0,0,0,281659.97,450241.84,530623.5,
1003,339.1548193487549,4.6025214,,,,,,,,,,,0,0,0,0,169200.89,215899.9,194517.53,216218.78,456091.38,391058.75,378368.06,103065.54,219857.67,405116.34,444871.0,347342.4,
4228,339.15492623210366,5.8377457,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173879.47,0,
6370,339.1557825504629,6.256208,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,188507.11,0,0,0,204483.39,291947.38,
732,339.1665284527579,3.3583272,,,,,,,,,,,0,0,0,0,148301.62,153679.0,144127.77,154949.22,143424.89,145769.36,119071.9,119996.93,122244.23,64809.86,65473.625,74490.93,
806,339.16656925227426,4.1960435,,,,,,,,,,,0,0,0,0,64527.242,60374.812,54665.64,59867.168,60356.797,56417.36,47425.816,43103.426,45112.133,22214.605,24709.137,28444.91,
4657,339.19159617694936,5.936995,,,,,,,,,,,0,0,0,0,647656.6,663830.94,840409.2,690632.5,729361.7,806030.7,1134233.1,1011193.4,1106708.5,978257.7,934461.5,992244.44,
4358,339.201883361917,5.873337,,,,,,,,,,,0,0,0,0,23385.418,0,0,0,20217.986,0,0,0,0,0,0,0,
34632,339.21525397296114,11.857993,,,,,,,,,,,0,0,0,0,100921.79,103368.33,73779.945,140085.39,106505.555,159304.55,93026.41,118228.4,138135.72,182034.23,144434.42,126229.61,
36521,339.25261661539025,12.508551,,,,,,,,,,,0,0,0,0,88097.22,84388.76,0,63330.46,0,0,76141.47,84972.31,86141.66,660567.2,0,170657.0,
38402,339.25336348747214,13.106142,,,,,,,,,,,0,0,0,0,49862.16,46148.605,58250.94,54938.402,35657.707,51527.613,0,0,0,282448.94,320165.7,261930.94,
39093,339.25345347955226,13.52166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,687436.9,754329.3,718923.2,
38065,339.2534609991828,12.966793,,,,,,,,,,,0,0,0,0,66471.09,60821.43,54207.188,50817.56,33788.996,63707.44,0,0,0,338438.22,282490.8,393259.75,
