row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t2_Ec_C.mzML Peak area,t2_BS_C.mzML Peak area,t1_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_C.mzML Peak area,t1_Ec_C.mzML Peak area,Blank_B.mzML Peak area,Blank_A.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_1.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t1_Ec_2.mzML Peak area,t0_Ec_2.mzML Peak area,t1_BS_2.mzML Peak area,t3_Ec_1.mzML Peak area,t1_Ec_1.mzML Peak area,t3_Ec_3.mzML Peak area,t1_Ec_3.mzML Peak area,t2_Ec_1.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_1.mzML Peak area,t3_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t0_BS_2.mzML Peak area,t4_Ec_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t2_Ec_3.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_Ec_2.mzML Peak area,t3_BS_3.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t4_Ec_C.mzML Peak area,t4_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t6_Ec_1.mzML Peak area,t4_Ec_1.mzML Peak area,t7_BS_1.mzML Peak area,t5_Ec_2.mzML Peak area,t4_BS_2.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_C.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_BS_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_BS_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_Ec_C.mzML Peak area,t6_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t7_BS_3.mzML Peak area,t8_Ec_C.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t9_Ec_C.mzML Peak area,t9_Ec_1.mzML Peak area,t8_Ec_1.mzML Peak area,t9_Ec_3.mzML Peak area,t8_BS_C.mzML Peak area,t9_Ec_2.mzML Peak area,t9_BS_C.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,
7249,412.3779074250389,5.93053,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108752.62,0,0,0,0,0,0,0,0,0,99417.9,103714.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7250,465.3784722738512,5.93053,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125676.07,0,0,0,0,0,0,0,0,0,74478.37,243585.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7251,341.266057369533,5.9305763,,,,,,,,,,,140347.8,0,116131.914,0,110790.125,127100.81,0,0,0,156150.2,188213.77,0,235570.77,204025.25,0,192507.44,219077.89,203249.3,199389.88,0,0,0,230064.56,205151.95,232880.39,246230.73,0,241770.58,235905.64,225200.98,220375.19,257785.5,0,230863.92,272606.66,0,0,61188.18,230430.89,217288.12,236024.25,190438.62,250374.72,203309.86,231961.58,227250.58,234667.69,0,213764.38,219864.78,232175.7,214890.64,230899.47,217597.03,0,233951.1,0,194921.8,0,0,0,196798.17,183168.73,0,195601.08,196710.81,192767.19,201285.33,198633.52,190182.2,204057.45,198435.66,170335.5,169015.44,188409.78,173111.6,178092.98,0,181680.33,175971.73,183351.81,0,
7252,392.3731583336234,5.931953,,,,,,,,,,,59911.86,63471.35,56545.613,0,94076.484,67230.1,0,0,0,147554.61,112224.19,0,101260.56,110140.53,141239.11,116870.49,76380.4,106891.3,86442.625,112751.89,99019.66,99815.016,100199.086,76648.38,81303.11,78745.7,0,74475.79,86608.47,84759.945,72714.336,92486.49,0,91564.93,100263.484,96605.945,57441.5,51786.965,64241.56,71851.875,76285.04,67791.26,80774.4,35062.99,69052.35,79892.91,73443.86,64836.59,0,74138.86,71640.086,70991.62,0,63871.24,71385.79,68149.16,0,44115.79,0,0,42526.562,0,43047.07,0,41838.36,34518.72,39932.832,0,40704.13,0,72122.81,71578.63,0,37376.266,42082.64,40086.746,0,0,37090.5,0,38760.723,0,
7253,311.2569118018083,5.932581,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48804.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7254,538.4673358915946,5.9330673,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469123.97,0,0,0,0,0,0,0,0,0,275913.94,780165.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7259,620.3575432919288,5.933915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298409.03,0,0,0,0,0,0,0,0,0,268911.0,344266.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13767.144,0,0,0,
7261,1040.6851763249554,5.9357576,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,21992.883,31894.918,102931.31,0,0,0,0,0,0,0,0,83473.99,93683.33,0,0,0,27356.596,0,180118.9,208895.0,216386.12,0,222397.84,54148.312,0,147410.5,40033.94,39792.453,0,58267.137,0,0,0,10453.439,0,240066.84,73284.55,0,290577.47,293925.3,0,277376.97,0,145233.25,441176.5,0,0,0,0,0,0,0,0,0,0,15601.225,0,0,0,0,442503.6,464658.72,0,0,0,0,0,0,0,0,0,0,
7263,570.4570428007881,5.936316,,,,,,,,,,,0,0,0,0,0,0,32729.43,0,35879.176,31937.584,0,0,0,26140.95,28971.633,33681.133,0,0,0,0,0,0,33468.797,0,0,0,1365081.8,0,0,0,0,0,0,0,0,0,750954.9,1939937.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7264,529.3452703913107,5.937375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11078.802,0,0,0,0,0,0,0,17480.018,0,0,0,0,0,0,0,0,0,
7265,1062.6667693447473,5.937446,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,15509.327,0,81402.48,0,0,0,0,0,0,0,0,68235.43,76304.94,0,0,0,15368.759,0,146272.64,172508.4,183459.05,0,181477.62,40185.777,0,116659.914,23025.408,19125.078,0,42627.688,0,0,0,0,0,208429.3,52766.117,0,255661.11,265809.22,0,238909.33,0,110106.51,374881.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386925.06,410356.94,0,0,0,0,0,0,0,0,0,0,
7267,763.4814892626365,5.937847,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19107.51,12484.563,31211.383,0,0,0,0,0,0,0,0,0,0,0,0,0,17773.168,0,0,0,0,0,0,0,0,0,0,0,
7268,370.3675929701163,5.93833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,20256.973,21600.895,18470.025,0,0,0,0,0,0,0,0,19043.904,13530.64,0,0,0,0,0,15347.843,23394.596,0,0,14357.62,15772.009,0,16542.088,0,0,0,18180.656,0,0,0,0,0,13778.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7270,1084.6488295605009,5.9411407,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26983.805,32861.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35853.67,0,0,48123.87,48240.984,0,34487.1,0,20101.77,66713.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68145.73,73189.88,0,0,0,0,0,0,0,0,0,0,
7271,313.215300121551,5.941356,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15790.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6741.5444,0,0,0,0,0,0,0,0,0,0,6270.4766,0,0,0,0,0,0,15054.594,0,8506.374,0,0,0,0,9290.06,0,0,0,0,0,9375.566,7088.1777,0,14790.422,0,0,0,0,0,0,
7272,487.35969809564887,5.9415703,,,,,,,,,,,0,0,0,0,0,0,24556.041,0,25248.809,0,0,0,0,0,37242.066,0,0,0,0,0,0,0,44096.113,0,0,0,860720.7,0,0,0,0,0,0,0,0,0,572706.56,1279010.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32138.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7275,520.8461950658648,5.942154,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,47678.465,0,0,0,0,0,0,0,0,35138.797,43020.18,0,0,0,0,0,85565.42,119024.33,109950.766,0,104241.27,0,0,78055.05,0,0,0,12053.092,0,0,0,0,0,115795.01,0,0,162952.38,159028.58,0,140457.58,0,34113.305,236104.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220378.61,226700.23,0,0,0,0,0,0,0,0,0,0,
7276,353.19536827534193,5.9421945,,,,,,,,,,,0,0,0,0,0,0,0,0,21682.643,22423.99,22299.832,27022.299,32306.568,22575.06,23416.14,27414.113,19180.814,21413.926,29928.766,0,37103.684,28280.959,21467.457,16313.697,23706.354,30209.842,31049.73,22033.578,32524.705,27788.465,23482.809,33835.215,20784.654,23580.734,34968.004,20082.195,25972.121,26943.768,0,18331.59,20788.951,23881.156,25873.576,0,28620.012,24602.11,21139.223,16609.045,22226.512,23256.25,19175.744,14974.0,15301.838,22102.283,0,20730.709,17286.701,0,0,0,0,0,0,0,0,0,0,0,0,0,20243.404,15264.779,0,0,0,0,0,0,0,0,0,0,
7279,297.24005403075364,5.9423585,,,,,,,,,,,87157.92,38474.938,0,0,31163.283,0,0,59171.36,83502.8,33173.79,0,42239.742,91181.51,0,79038.81,41220.25,49840.156,0,0,44265.793,99980.83,89490.65,0,0,0,0,0,92231.72,65185.453,0,0,47524.766,35680.12,42630.06,50298.438,88729.91,0,0,96841.66,0,0,87220.34,96209.23,83574.664,89535.79,0,46280.62,95357.96,0,0,0,36142.35,84362.46,41215.62,34130.926,47593.15,82967.28,78137.516,73138.96,84515.79,77202.734,0,75265.64,86723.23,79863.14,83648.67,84975.26,40044.418,86165.266,0,33063.32,75843.99,0,77791.945,34958.965,0,81203.22,0,38760.48,74334.04,38145.668,0,
7280,619.4385111017749,5.9427342,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164974.2,208215.14,0,0,0,0,0,0,0,0,0,109395.91,295496.75,0,0,0,0,0,0,0,0,0,0,178085.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7282,421.3521814620328,5.943245,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136230.64,0,0,0,0,0,0,0,0,0,91698.55,241425.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7284,520.4852133011022,5.943742,,,,,,,,,,,0,0,0,0,0,0,0,44135.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7286,444.3461647046209,5.9444904,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10452.478,0,0,0,0,0,0,0,0,0,14780.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7289,488.3002029545261,5.94523,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429145.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7291,1106.6304113507765,5.9458528,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16106.454,0,0,0,0,0,0,0,0,0,0,0,0,15342.038,0,0,20516.527,23035.734,0,17865.117,0,0,31042.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32206.297,33915.766,0,0,0,0,0,0,0,0,0,0,
7292,349.28218078320674,5.945985,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34307.55,0,0,0,448938.66,0,0,0,0,0,0,0,0,0,233714.77,603458.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7294,400.3892092838655,5.946182,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227043.62,0,0,0,0,0,0,0,0,0,103245.016,277451.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7295,371.2561269580904,5.9462833,,,,,,,,,,,0,0,0,0,0,5696.1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7948.6377,0,0,9231.341,0,0,9017.108,0,0,0,0,0,0,0,0,0,0,9094.024,9335.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7296,547.8058746623113,5.946371,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25577.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19756.82,20985.33,0,0,0,0,0,0,0,0,0,0,
7298,457.36371568841673,5.948297,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31378.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47190.504,0,29444.844,67202.64,31584.73,48085.074,31002.883,0,0,0,0,0,0,59651.95,0,61610.094,44358.5,28100.18,45165.66,
7299,479.3457363326033,5.948441,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19024.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30800.979,0,20063.9,43531.723,20497.303,25291.033,0,0,0,0,0,0,0,40604.586,0,36627.96,26223.092,17102.617,25050.338,
7300,638.6554789882671,5.948745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,132868.75,0,0,0,0,38382.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7301,327.3001164875888,5.949225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375441.5,0,0,0,0,0,0,0,0,0,183807.11,606807.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7302,690.5065648504884,5.9493136,,,,,,,,,,,0,0,0,0,250426.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56724.934,0,0,0,0,0,0,0,0,0,0,0,31597.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7303,317.2062803350764,5.9499335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20904.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23538.562,0,0,0,0,0,0,0,26961.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7306,494.4410259956992,5.95069,,,,,,,,,,,0,0,0,0,0,0,24375.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535005.5,0,0,0,0,0,0,0,0,0,371644.97,946005.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7307,526.4308178737672,5.950725,,,,,,,,,,,0,0,0,0,0,0,42834.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55090.85,0,0,0,1645852.5,25531.148,0,0,0,0,0,0,0,0,907898.1,2354589.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18189.316,0,0,0,0,0,0,16328.47,0,0,0,0,0,0,0,0,16358.945,0,0,0,0,0,0,0,0,0,0,0,
7312,719.4554262566465,5.9522285,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28753.271,0,37922.02,0,0,0,0,0,0,0,0,0,0,0,0,0,20387.344,0,0,0,0,0,0,0,0,0,0,0,
7313,303.23145595729625,5.952466,,,,,,,,,,,0,0,0,0,0,11100.602,0,0,0,0,18872.893,0,0,0,0,0,50058.43,14251.83,0,0,0,0,0,0,62902.484,16549.75,0,0,0,8657.694,0,0,0,0,17057.344,0,0,0,0,13879.904,0,15525.569,15047.263,6990.621,0,0,15407.927,15536.7,0,0,17118.37,0,0,0,13925.713,0,0,0,0,0,11333.791,26230.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13263.503,12405.622,
7316,394.3523203196635,5.952933,,,,,,,,,,,0,0,0,0,0,0,17818.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261239.97,0,0,0,0,0,0,0,0,0,204165.44,390874.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7317,438.3779119734253,5.953017,,,,,,,,,,,0,0,0,20860.557,0,0,26778.012,14121.342,0,23368.826,0,0,0,0,22426.02,0,0,0,0,0,0,0,17251.92,0,0,0,614934.06,0,0,0,0,0,0,0,0,0,443079.78,1056513.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7318,300.28951297510775,5.9530454,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6656.838,0,0,7414.998,12732.458,0,0,11374.562,7490.641,14220.447,12034.972,11477.591,0,0,0,0,12336.794,0,0,0,13480.463,0,0,17258.08,11994.962,0,0,11410.505,0,13049.615,0,10072.128,0,12594.559,0,0,0,0,0,12425.048,0,0,0,0,11425.1045,7246.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7319,482.4043794531949,5.953217,,,,,,,,,,,0,0,0,0,0,0,40165.062,27682.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45174.848,0,0,0,1254789.2,0,0,0,0,0,0,0,0,0,783632.6,1910854.0,14178.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7321,1057.7113165783896,5.9535637,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11261.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27427.305,0,0,0,20764.566,0,0,0,0,31846.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52249.78,34354.562,0,0,0,0,0,0,0,0,0,0,
7324,332.29465751126446,5.9547095,,,,,,,,,,,20620.277,19856.143,19498.09,17363.531,17630.617,20054.955,16623.94,0,18900.332,16130.262,18754.031,19587.809,17364.596,22112.861,17252.162,20767.877,15793.09,21158.09,21674.582,21526.832,20654.455,19286.197,16008.873,21852.49,21945.227,16824.613,0,17042.102,16500.31,18141.8,17729.744,0,18571.92,20156.416,19459.51,21193.27,0,0,19365.16,17080.064,20177.023,18290.766,20340.324,15683.201,16512.982,18786.91,19168.416,20352.766,18675.482,0,20937.111,15966.506,0,20581.947,18218.803,16100.874,0,0,0,0,0,0,0,14811.314,0,15742.941,15294.907,0,17387.49,0,15096.271,17284.445,0,0,0,0,15849.832,0,0,0,0,0,
7326,255.23172957590222,5.955227,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9371.043,0,0,0,0,0,12305.393,0,0,9234.574,0,0,0,0,0,0,0,0,0,0,0,0,0,8405.258,0,0,8233.656,0,0,0,0,0,8514.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7327,282.2790290454004,5.955243,,,,,,,,,,,0,0,0,0,0,0,0,0,37681.367,39728.062,39949.844,50567.496,52622.87,36622.22,46324.996,52931.473,39233.316,38658.656,42438.875,44841.805,54961.94,48932.797,46935.24,33772.445,49067.574,46882.004,0,50016.465,48981.715,46655.14,42563.35,53747.676,48467.703,51547.086,64396.457,46649.203,0,0,38700.477,42238.824,43788.703,43716.38,44123.324,17527.914,47748.02,42240.176,39325.06,38393.79,41605.062,42652.39,45764.98,39317.992,31607.867,38742.867,33698.836,44029.527,38188.438,16577.404,17390.334,19445.863,24198.87,23208.936,15934.295,17162.578,17901.95,18272.307,25015.191,18109.629,18244.031,16314.478,38961.348,29900.14,0,13703.316,16125.18,15590.53,0,15182.445,15921.805,16387.521,0,26899.15,
7328,377.3256357343716,5.9553065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191666.86,0,0,0,0,0,0,0,0,0,146722.89,291833.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7330,575.3191083830286,5.9563456,,,,,,,,,,,0,0,0,0,0,0,0,0,21833.633,31719.594,0,40097.88,40494.09,28018.271,23744.172,0,0,32540.46,39649.668,29895.035,39941.29,41363.188,21854.092,0,34935.945,38663.652,0,0,42298.863,13064.02,37428.22,0,34704.953,37024.715,44012.98,32666.605,0,0,33116.047,0,37296.07,33292.285,35839.227,0,0,39742.043,28773.947,25004.547,32334.707,37491.004,35274.56,31241.564,0,30888.305,17183.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32369.729,0,0,0,0,0,0,0,0,0,0,
7332,433.2924561146354,5.956608,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17245.193,0,0,17700.54,0,0,0,0,0,0,0,0,0,0,0,0,18616.457,0,0,0,0,0,0,0,0,0,15374.446,0,14761.216,0,0,0,15719.256,0,16542.25,0,17811.514,0,14536.57,0,0,0,0,0,0,0,0,0,0,0,18869.049,0,0,0,0,0,0,0,
7333,259.2054805484189,5.956921,,,,,,,,,,,22386.814,20020.87,17612.57,16572.184,18152.621,22127.023,13254.426,13801.289,16655.965,18123.445,21085.758,31348.486,24037.85,34896.23,17473.988,21629.516,20938.402,19565.467,23251.752,22018.361,22366.555,18457.58,19597.922,21652.53,0,22531.254,18859.75,21139.688,20945.232,23497.213,20385.566,26819.986,18702.188,22380.867,25557.701,23299.377,17445.2,18076.354,22410.52,21652.47,22632.912,23518.67,25946.559,21072.438,27629.41,21868.19,24530.367,23395.932,20693.975,23974.104,20699.506,25017.055,19514.508,21800.814,23437.621,22552.379,17929.535,19165.08,22730.822,19893.617,19415.154,24374.145,20949.8,18666.863,22638.906,19794.926,19765.89,21563.867,24121.889,19905.037,21948.85,35578.45,20456.305,21437.43,21062.39,0,22673.812,21765.54,19683.365,17955.533,0,20241.252,
7335,200.20083923941982,5.9573746,,,,,,,,,,,0,0,0,0,0,0,0,0,109130.984,121018.3,141121.03,171835.89,181349.08,151230.77,125526.305,161399.88,121086.45,133288.23,175989.4,147555.44,228319.55,182337.72,156670.23,124378.38,158760.14,169566.3,0,160372.67,172811.16,175534.34,145749.6,208781.28,176771.44,192491.4,216142.06,199400.55,0,0,166345.92,129627.72,167969.86,165313.56,157005.69,107140.695,180562.69,148923.94,125717.9,180327.7,171550.45,165263.98,161937.5,131271.9,141711.6,136827.89,147589.52,205716.89,155082.9,97249.63,69721.43,75480.336,83617.76,74724.73,70685.27,114146.96,66918.79,102807.81,89607.766,106028.92,93963.31,99511.234,146835.66,156203.66,47332.12,54204.434,66936.06,47389.68,77174.68,49124.914,71994.54,81101.23,62015.14,114914.01,
