row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t2_Ec_C.mzML Peak area,t2_BS_C.mzML Peak area,t1_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_C.mzML Peak area,t1_Ec_C.mzML Peak area,Blank_B.mzML Peak area,Blank_A.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_1.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t1_Ec_2.mzML Peak area,t0_Ec_2.mzML Peak area,t1_BS_2.mzML Peak area,t3_Ec_1.mzML Peak area,t1_Ec_1.mzML Peak area,t3_Ec_3.mzML Peak area,t1_Ec_3.mzML Peak area,t2_Ec_1.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_1.mzML Peak area,t3_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t0_BS_2.mzML Peak area,t4_Ec_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t2_Ec_3.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_Ec_2.mzML Peak area,t3_BS_3.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t4_Ec_C.mzML Peak area,t4_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t6_Ec_1.mzML Peak area,t4_Ec_1.mzML Peak area,t7_BS_1.mzML Peak area,t5_Ec_2.mzML Peak area,t4_BS_2.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_C.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_BS_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_BS_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_Ec_C.mzML Peak area,t6_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t7_BS_3.mzML Peak area,t8_Ec_C.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t9_Ec_C.mzML Peak area,t9_Ec_1.mzML Peak area,t8_Ec_1.mzML Peak area,t9_Ec_3.mzML Peak area,t8_BS_C.mzML Peak area,t9_Ec_2.mzML Peak area,t9_BS_C.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,
7782,745.4989435407226,6.075364,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21163.27,28870.172,522544.44,135198.83,478070.6,854324.75,0,9366.933,0,0,24370.955,13577.148,49551.566,0,0,30794.424,41320.62,12435.348,293210.94,361760.38,169032.08,729580.5,59753.39,558213.56,509143.94,
7783,326.30501527580645,6.0543528,,,,,,,,,,,0,0,0,0,0,0,1048.6349,0,0,0,0,0,3290.503,1047.6641,2108.9478,0,2194.6648,934.792,5849.855,0,2123.6362,0,0,2028.1995,4112.7974,2223.9458,0,6055.7266,0,0,0,2404.1587,0,0,1478.4377,0,0,988.6308,2682.103,0,7932.1606,7542.865,6465.464,0,5315.6533,1498.8843,1381.719,0,967.3308,0,5823.6934,0,6444.164,5971.6333,0,3914.5312,5259.1147,8158.904,28063.178,7334.819,24052.791,26231.54,28604.422,0,15929.859,0,0,0,0,0,0,0,12596.961,29456.902,28103.836,26225.262,0,30876.512,0,0,0,0,
7784,444.33745574938564,6.0590525,,,,,,,,,,,183448.39,168217.38,158894.5,110636.016,137572.38,165641.55,82128.62,22923.205,259890.89,229054.2,240312.05,269500.8,285659.2,267697.0,235693.88,273733.62,300024.97,273613.7,341144.75,283481.94,342902.44,290114.8,316462.34,270887.12,339286.8,347117.47,117065.6,339243.8,290633.4,292177.28,301523.34,362950.97,294168.12,340409.2,371027.62,290801.5,126815.7,101741.875,340919.88,313085.7,323953.66,318609.75,338256.53,246403.64,334116.25,265656.8,284790.2,329232.6,274701.16,260998.62,333271.8,271346.72,302276.4,288139.34,271944.0,327225.56,306215.25,251863.6,266290.4,259803.39,247118.31,270124.5,256976.34,250213.97,250151.84,242131.73,237556.31,260427.3,232730.5,223054.83,268267.75,255981.2,230628.75,238119.11,241702.45,245522.89,215351.94,244365.42,242477.1,208371.2,232911.72,269007.5,
7785,664.4913021153021,6.072076,,,,,,,,,,,0,0,18172.441,6813.8125,0,0,0,0,0,0,0,0,0,0,0,0,2201.8196,1163.6294,5353.2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.9257,0,0,5443.4556,0,0,0,1071.8921,3021.9956,0,0,0,0,0,1870.4084,2013.8315,0,0,0,0,0,0,25448.771,0,13534.586,31176.105,0,0,0,992.0131,126499.48,504390.88,150948.22,0,221583.36,39871.305,0,0,4817.743,477302.66,711196.44,929682.2,0,0,24493.066,0,175117.23,0,542885.4,
7786,226.95136656629768,6.104026,,,,,,,,,,,351529.03,348499.53,282828.94,172182.31,277536.38,345035.38,54531.426,68832.68,207177.64,166349.39,347398.3,341227.0,360800.16,148010.1,203034.22,94622.18,373910.1,258129.58,416515.8,334876.66,321985.03,68559.945,354091.66,352426.25,419551.78,370116.6,21395.164,360134.4,67293.484,396871.94,71854.87,314165.2,50362.773,418019.0,346072.78,409925.38,42245.082,19797.27,384380.66,505214.8,449553.1,434464.75,424416.6,384201.47,198049.61,97378.52,80754.56,381202.84,403075.28,64029.14,467476.6,94065.086,366914.6,207960.84,109804.81,356595.28,308048.16,238977.23,312184.84,325712.94,302738.97,270667.47,311462.12,365779.78,315846.5,372403.56,367195.97,435855.44,422376.53,412958.84,84575.125,91773.99,309121.0,318633.66,215067.94,230248.44,389818.22,297879.1,125775.41,434578.0,427669.16,123170.36,
7788,357.26112332731185,6.0735126,,,,,,,,,,,85144.35,61792.81,78133.87,63572.293,71483.555,84751.69,48624.83,16771.873,18814.68,42598.867,22438.049,38497.94,29094.021,77031.414,55344.62,35253.99,140695.94,38015.59,72034.34,82898.836,86729.03,30665.531,45318.68,58223.56,11122.08,90087.56,8860.623,38328.6,21850.299,10041.682,24428.34,81924.3,34163.395,51194.68,82863.61,47817.46,19725.44,23348.902,54789.45,56940.65,70298.45,16746.73,61592.996,37447.473,48893.75,8941.746,19876.303,25595.152,17659.035,26107.346,46313.492,11937.297,69625.695,29649.008,44027.98,52289.07,30103.043,79041.11,15991.148,76863.414,41831.6,80357.22,75131.336,42626.703,78838.875,39338.773,51458.117,53395.812,32359.682,29808.152,38740.91,26616.445,78386.45,44057.605,74910.125,43546.938,42483.58,53322.08,44958.727,19263.277,74444.03,52151.79,
7790,744.5525415734865,6.0733566,,,,,,,,,,,0,0,0,4634.1,0,0,383081.62,0,0,3301.7876,1052.1357,1114.0837,0,0,1136.9763,1191.2908,0,0,0,0,0,0,0,0,0,0,12664.214,0,0,0,74254.84,0,0,0,0,0,29830.291,56966.28,0,0,0,0,0,0,0,1500.1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7792,712.571257213333,6.060311,,,,,,,,,,,7133.672,6573.8594,57247.684,104405.62,82078.78,4366.851,1401162.9,0,164830.25,253817.48,54107.293,59140.93,4252.3105,16951.252,44869.75,87408.414,4018.3591,49241.42,1147.761,16291.343,3335.691,4437.2505,2347.495,4682.184,954.5404,1333.7542,549097.0,0,10844.175,2520.2976,1153.4167,4915.9175,5266.9844,2617.772,3746.6604,10840.029,237490.4,103924.13,1058.3451,1331.8132,0,0,1948.7207,0,0,1203.6002,956.0833,0,1008.32776,815.20074,913.2599,1131.0182,0,1007.6911,0,0,0,0,0,0,0,0,0,551.39856,0,0,0,0,0,0,0,0,0,0,0,0,659.2715,0,0,0,0,0,
7794,620.3569184807336,5.996358,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,14570.92,0,0,0,0,0,0,0,6839.9346,0,0,0,0,0,42701.305,0,0,0,0,0,0,0,0,0,73249.17,29128.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9789.373,0,0,0,9932.379,8468.178,0,0,21024.121,0,0,0,679.4413,1330.863,0,0,0,0,0,0,0,0,0,7915.3555,0,0,0,11665.78,
7796,767.4806838485138,6.1137037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16579.777,43306.953,13948.132,30456.117,67114.84,0,0,0,0,2114.141,0,6100.3286,0,0,5476.871,7036.3105,0,35354.61,34107.766,27715.717,27994.107,9468.564,39799.395,14062.883,
7798,692.8343837155721,6.095291,,,,,,,,,,,40050.566,21983.203,32301.691,3484.9019,12493.852,35930.305,0,0,2818.9111,5013.2544,6974.4653,7172.254,5619.4946,13589.409,10859.715,6144.4243,27318.754,17347.258,18767.812,15372.953,19635.154,8180.2593,5395.8594,11465.16,32158.719,9003.344,0,9283.508,4137.9,4504.433,6273.647,23442.139,4863.11,9366.548,8023.292,9622.266,0,0,30993.826,14087.727,23028.3,25855.559,34714.6,12444.281,27817.752,4979.998,7556.148,41146.984,4558.5073,5087.047,10775.698,6592.492,9876.682,12071.877,3385.826,25171.56,28923.498,16987.434,24636.713,39743.164,20490.287,29461.611,32902.652,8890.882,31924.55,11082.142,12841.482,3525.4177,16641.799,11850.821,2684.5986,1339.4215,19345.166,30847.0,18072.396,14951.751,11546.756,17931.172,12802.803,10346.752,13502.065,7851.8076,
7800,195.12257810169444,6.066624,,,,,,,,,,,17251.398,18520.184,19212.191,19291.656,18326.273,18223.703,19502.582,25320.77,29690.879,35404.25,30181.37,32623.82,31614.986,31311.428,35910.734,33317.203,24451.754,27829.695,27725.367,29914.217,29507.482,32635.592,29192.64,26537.686,29242.852,27933.982,19119.006,32666.91,29311.945,28155.822,30388.473,26311.395,26754.3,27079.178,29374.285,29477.91,19359.895,19794.895,26570.229,24048.426,30072.752,26375.078,27519.078,14833.323,27274.0,25404.963,27272.43,24573.54,25145.6,25510.309,31868.393,29252.262,19756.86,23576.285,23362.748,27460.074,19983.635,19009.389,19977.812,20425.85,18376.129,18794.93,17599.299,16643.967,21496.027,19429.72,16823.205,21012.643,18443.188,20006.883,24213.084,24839.97,19513.893,18884.672,21046.42,20473.328,21347.502,21004.783,18717.693,22305.709,18905.309,26305.184,
7801,400.3112616798204,6.0667753,,,,,,,,,,,108386.64,96770.99,84487.23,51964.027,67463.445,93797.02,36786.547,11883.204,125371.07,110867.984,123269.91,110187.03,153996.2,142418.7,107127.69,133136.56,188940.05,149057.08,204605.53,145877.44,195238.69,150696.69,146624.02,163500.45,208869.12,207061.36,56450.555,207487.53,167506.84,165568.89,154331.78,202217.88,136107.89,167245.62,211774.86,160602.12,71575.17,64545.223,206126.88,172743.05,205184.69,205052.19,207382.03,140949.64,206569.66,146803.9,141468.5,199422.97,141360.23,163205.19,206008.06,155026.36,195684.08,188613.23,150348.39,205095.98,203286.3,162190.92,164959.62,170176.67,163466.25,178079.05,162787.38,155490.4,155885.92,156923.23,159339.25,162858.67,155921.66,151115.77,143201.38,133817.64,150091.28,159791.2,150516.27,160040.75,145292.0,157309.58,157665.69,145907.67,149844.17,168155.77,
7802,311.2553826770037,6.0674853,,,,,,,,,,,439036.72,163156.86,404988.7,119727.19,162808.02,175196.81,109056.12,355339.75,325771.7,91873.2,187531.66,178335.98,201863.8,343922.44,296589.97,182759.1,312947.28,359125.0,327363.03,359594.8,331773.47,195280.84,180293.06,306979.1,305594.62,288669.34,124404.27,297860.4,165618.22,153030.2,154200.55,328268.16,51385.703,191071.02,345236.8,163632.0,121331.664,128328.33,305810.7,187742.06,303376.94,265231.2,298897.72,200609.28,289710.25,165836.7,160389.73,292323.7,149284.97,136135.38,277467.16,142395.19,264212.1,149820.92,134123.62,266534.72,116734.61,267200.47,221912.86,276627.75,77503.78,247791.61,247775.08,168012.12,98264.72,193778.78,177278.23,183770.75,190645.17,181186.44,122516.91,111253.65,94609.0,235528.42,100309.55,214203.3,177111.78,197453.27,178978.25,187467.31,173071.81,161509.52,
7803,399.3077732785491,6.067689,,,,,,,,,,,538738.75,523264.94,445900.88,262502.84,376685.8,517398.28,189925.58,60308.58,560103.44,532105.8,590960.94,579809.5,738524.3,649219.0,549955.6,599724.06,882431.75,687775.9,977129.9,685582.9,939379.06,694523.3,709277.9,784328.06,937655.06,948789.75,235624.83,1000440.0,773861.44,746333.3,786075.2,1010672.75,735288.44,807693.4,984333.75,762843.9,271599.3,248937.3,991057.44,778475.56,923751.4,948946.8,973415.9,711767.5,941874.25,716316.5,780875.4,911568.6,759818.1,756287.44,956539.1,721705.44,909442.8,833991.4,677965.56,930684.0,982317.2,837376.56,789494.94,833274.44,803370.0,821542.25,819003.7,708938.9,781386.7,734199.8,758591.56,791525.3,768146.8,721241.2,721853.3,683067.8,771110.44,800546.1,736931.94,784562.06,710559.5,708089.75,733693.25,708231.2,701648.0,739064.8,
7804,394.3523767550155,6.06772,,,,,,,,,,,152337.97,160884.27,203969.8,204356.55,215579.95,179714.31,201161.58,298281.16,330672.28,368908.97,286440.47,320455.2,268421.03,280067.16,353199.12,307241.72,205082.64,279380.4,225176.28,303702.88,266347.66,259065.25,269361.75,195506.53,233672.11,209159.73,205978.38,261303.89,226533.1,231772.28,225989.97,260469.3,245636.25,213342.88,257008.31,227556.8,193031.52,214608.95,233368.9,204554.36,260043.39,228768.05,239278.27,149250.58,232732.45,215892.2,237346.44,229957.28,223237.98,220256.61,232006.14,207574.67,176050.7,227089.9,190455.8,234145.11,173488.97,156619.81,156372.11,183168.28,132602.73,161255.52,164628.17,135408.2,173561.95,141335.97,136490.16,164804.95,153390.22,152399.52,195850.08,202318.44,157035.16,166396.12,161779.3,145542.19,148389.06,180896.8,155716.14,157046.08,158949.81,184939.75,
7809,450.4149026611433,6.0683417,,,,,,,,,,,321955.3,293753.34,351112.75,470249.53,351658.78,311328.66,482324.25,294013.0,661578.06,674228.7,458554.84,517453.1,456219.1,543404.75,681697.4,517118.28,482573.3,549954.44,487547.97,513636.97,559268.6,484386.34,387412.7,465044.34,469791.9,493078.56,370614.38,542091.6,432385.78,391413.9,404747.2,524633.25,446016.25,429641.06,542686.2,394047.88,344585.22,412592.7,468115.56,360621.25,476983.66,431388.0,431792.06,248973.47,459869.3,402738.78,350556.38,439322.3,379860.5,409648.53,489181.2,380764.66,327078.5,295769.66,325912.1,436218.66,323978.62,299193.9,343707.84,311211.22,302014.88,282891.3,318756.12,245577.72,383402.2,246990.73,248639.94,284782.6,229806.62,264203.06,310425.0,292099.44,294675.6,295298.1,328922.53,284369.5,277046.56,298946.06,289035.28,271563.6,280671.8,320694.9,
7810,377.32584856736395,6.0684485,,,,,,,,,,,50202.164,53144.402,54901.76,57817.625,55742.69,53020.656,56084.055,68599.86,105897.59,125407.01,96571.01,108761.16,95703.39,94684.99,123434.29,104366.63,91734.54,104666.125,86751.61,98462.74,98108.76,98298.86,101347.71,76025.125,99177.6,90693.54,66548.914,97894.96,85853.31,88684.85,92934.61,103384.91,92209.67,76740.016,102192.95,83429.016,66437.46,66638.42,85860.61,77658.09,95869.734,80408.28,96046.14,59272.33,84239.43,85475.04,115847.97,76878.53,116439.836,86809.3,95549.93,87228.62,71248.12,92006.6,67297.37,89108.82,70919.63,62514.895,61246.086,68059.47,55712.723,64034.86,57357.258,56025.164,66430.625,59858.69,56559.582,61306.883,60592.316,62529.258,82143.71,81820.445,55956.28,57787.457,59173.12,59171.645,59714.746,67975.45,57303.246,57203.754,59694.21,73776.57,
7813,371.25509345667734,6.069771,,,,,,,,,,,12632.121,10306.133,9092.063,6540.942,8218.359,9777.6875,6574.745,9970.647,11372.471,12358.322,7450.8354,6483.405,7846.8096,13888.185,10549.801,6443.326,14196.022,12332.158,16303.746,12933.579,14887.415,5931.251,10116.99,14664.722,18491.965,19098.965,4687.51,17602.979,7047.735,6085.538,5336.458,16988.6,3762.931,8855.92,17211.568,6559.142,2505.7605,3690.8044,16773.994,8504.973,16260.504,15666.677,14102.039,6736.96,16340.944,5873.3843,9386.631,18206.062,7528.179,3538.8682,15025.585,4559.074,11963.454,8893.062,4442.552,16301.184,12552.615,14170.462,13075.025,12116.862,10832.574,15130.945,11401.383,7108.383,13386.348,7281.542,7914.5723,9794.58,8681.299,7088.461,5694.456,4323.982,14887.275,10636.71,11995.649,10936.716,8187.41,7806.797,9420.792,9430.193,8444.903,8957.632,
7814,546.4878202324087,6.021273,,,,,,,,,,,120217.12,128040.89,343960.47,2815771.0,1984178.5,139899.45,1179209.1,1903996.9,2094763.5,2557511.8,1149803.4,1473243.8,65616.766,205292.94,2183017.5,1259695.8,13251.304,253643.72,93961.28,159607.16,130779.92,70795.25,35579.008,24878.82,96845.19,82392.445,1136409.9,33243.625,74832.74,32007.531,33833.258,28471.781,80546.34,39326.21,72867.914,37944.02,1132062.2,1224846.6,56677.992,62871.715,66289.94,27042.973,96561.34,43969.945,68732.06,84506.07,68023.83,75790.19,35463.723,22303.826,66825.24,41182.426,30605.686,26435.914,25928.156,67718.266,28189.586,67730.7,72266.27,23713.39,12065.765,48062.934,55660.66,50963.71,10619.642,14175.492,14037.801,57454.61,16547.902,12043.472,52347.695,52395.234,49731.62,28937.57,11907.249,17537.43,40010.89,16225.97,5490.9355,40954.8,40465.473,57665.5,
7817,718.537236609957,6.061963,,,,,,,,,,,0,0,0,0,0,0,69414.43,0,0,0,1420.2859,0,1111.7029,0,0,1880.0312,0,0,0,0,0,1106.9397,0,0,0,0,4837.318,0,0,1807.2623,395903.66,0,0,914.9602,0,0,904.37756,5233.4565,0,1101.1792,0,0,0,0,0,44138.91,0,936.3659,921.6128,0,0,0,1943.2048,958.26904,0,0,1365.6937,0,0,0,0,0,0,0,0,0,0,0,1116.3234,0,0,974.7157,996.0885,0,0,0,0,0,0,1531.0376,0,0,
7818,686.4727712042635,6.0897818,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.4869,0,0,1214.7577,0,0,0,0,20982.71,31257.732,28772.95,0,47795.223,24400.867,0,0,0,20151.06,37922.562,103428.67,0,0,993.1173,0,21900.434,0,43596.7,
7819,378.35755035817147,6.072053,,,,,,,,,,,34551.758,44507.926,70167.836,81487.586,93396.42,45185.508,123344.516,196413.78,73181.586,104905.7,36514.4,44327.375,26309.027,41270.03,70827.055,32955.04,31418.254,51042.047,19753.79,34162.844,34851.33,31417.553,31020.082,45224.797,20880.658,23671.137,62769.14,23355.412,16113.712,10349.723,37820.23,32827.1,32866.484,21841.232,22070.66,24151.582,54277.613,67785.01,33483.18,21700.625,29935.781,26129.734,32706.79,30980.49,31301.225,17684.74,9528.783,36535.24,11740.198,21927.42,30507.775,23651.238,13140.645,18268.553,21263.406,29423.525,20221.764,28152.969,31904.424,41664.324,36885.12,15996.609,37895.19,9019.959,37769.918,12842.78,18901.49,11368.315,9513.635,23037.451,19547.08,15304.6875,40502.46,37493.938,37781.586,28522.57,11897.282,42623.27,26922.457,16972.684,29175.863,21589.627,
7820,355.2815724810041,6.072724,,,,,,,,,,,817385.75,735397.8,637602.56,483762.88,572992.0,722506.06,346481.16,263988.8,765839.1,692767.0,582317.2,525416.5,646097.06,838056.56,729815.4,536061.2,1070550.0,903321.5,1083235.6,866816.0,1074355.9,623460.8,658494.7,950065.1,1075598.5,1036025.2,358010.28,1083144.2,670182.56,594174.1,633394.5,1133635.5,610612.94,664966.0,1093496.6,603081.56,341218.78,234788.36,1052314.8,668391.4,1027760.44,1057291.5,1063206.6,709496.44,1035204.25,614320.0,675400.44,1028592.44,596158.5,613321.4,1010349.9,598432.75,970494.56,670442.8,553663.4,1054100.2,1078722.0,897893.4,857809.75,958496.8,888929.3,954314.3,939291.1,702704.3,953815.8,716593.56,719332.94,743186.25,727478.6,709228.5,587386.6,489741.3,878121.2,786593.8,900982.1,809424.0,710493.0,881976.4,757543.7,686475.06,693590.0,683584.56,
7822,556.363253519579,6.075981,,,,,,,,,,,0,0,0,0,0,0,0,0,129105.336,167542.52,82060.62,95352.74,77373.24,112978.72,168416.81,95438.56,62851.04,34749.01,77136.195,132248.39,103199.945,83449.266,70223.18,63586.516,90568.8,68129.55,9835.271,89159.85,53955.64,48839.164,52359.21,123534.36,59793.816,60830.95,81260.984,61499.668,6576.6445,4983.7236,76004.805,39492.08,85411.016,51541.65,97237.35,21540.387,106454.98,66116.09,41439.605,60563.81,46653.633,51493.152,82077.84,54417.58,38233.62,30413.562,39733.516,54500.066,56820.266,19419.059,37839.008,30526.658,22051.604,19384.273,14289.667,16275.287,20816.062,17433.715,15836.95,19732.014,14485.731,13819.864,37511.05,36423.992,8206.023,9130.372,16100.991,9426.024,17084.393,9524.937,15549.168,13403.124,15908.654,27687.486,
7823,254.24753946814957,6.040104,,,,,,,,,,,0,0,0,0,0,0,0,698.70386,12554.518,15081.59,10612.418,14183.019,14728.557,14940.48,13460.38,11169.558,10859.071,13223.85,11348.659,13392.051,15381.814,15465.458,17735.32,8978.475,14676.749,13453.082,1379.859,15249.649,12189.736,15703.325,16236.823,12940.208,13403.16,32392.375,18590.445,37702.215,0,1031.9004,8388.08,23476.945,13341.986,13108.194,15705.734,11649.029,13631.523,13862.38,20858.047,11081.191,14351.668,16225.691,12653.619,7860.5146,9112.615,13264.263,18695.492,13351.651,8373.659,9080.861,10204.875,10882.914,11729.587,6880.9316,10593.959,11891.576,8978.67,15538.396,11539.276,3419.0496,10216.624,6328.2354,45639.81,10927.366,6853.493,5619.621,2984.325,10541.4795,4474.221,1799.1699,9522.202,8945.485,6722.011,10428.19,
7824,151.09640098562318,6.075194,,,,,,,,,,,8416.083,10519.277,10329.865,11408.068,13101.255,9364.777,12901.462,34139.355,19383.309,20724.498,18562.336,19089.902,17454.887,16545.936,19089.81,18169.53,13609.019,16293.926,14357.86,17512.58,14930.53,15361.114,14929.473,12552.585,16048.748,12238.699,12730.913,17553.734,17310.111,12929.332,14094.773,14236.65,18546.121,11221.795,16071.002,14391.018,10479.005,13553.913,13661.788,14388.254,16397.752,14395.373,15658.413,9926.979,14889.21,14335.122,13652.948,12719.83,14719.676,16288.834,14951.037,10673.121,12236.426,11897.726,12224.682,14436.644,11134.754,9543.066,10614.33,10742.564,8577.518,8504.453,10987.805,6914.016,12028.35,9938.465,7558.5625,11865.248,9569.885,9979.995,12006.449,14983.33,9508.0,10530.291,10038.933,11032.953,9904.671,12044.022,10664.629,9828.539,11656.727,12450.276,
7825,235.20542550214836,6.074626,,,,,,,,,,,10241.113,10495.087,10318.397,10978.482,9253.398,8563.361,10465.695,14959.755,15723.995,12476.67,13950.708,10240.958,10057.891,12025.712,11742.409,11226.102,13387.3955,10665.244,9702.746,14962.577,15019.006,14251.895,14124.556,11625.183,10984.8545,13104.317,17350.281,14312.18,13568.315,10122.408,12555.69,16405.895,10722.034,9380.512,14403.488,12693.178,14889.828,17519.703,14954.876,9663.497,10846.3955,10656.977,12699.45,12894.14,13147.727,12834.272,11662.414,11399.62,15290.262,13841.976,11691.965,15774.807,12134.336,11324.459,8250.648,12845.8955,7630.6553,11339.661,11754.509,13744.334,12182.748,8619.577,8870.051,14367.665,14570.104,13624.752,10808.414,12499.262,10671.097,11851.018,10517.589,11389.539,11122.637,8280.599,12936.053,11369.107,11754.951,10916.8125,12889.113,11867.113,10659.743,16971.11,
7826,505.25609905511953,6.0771184,,,,,,,,,,,0,0,0,0,0,0,0,0,93599.01,64617.992,42306.32,39776.242,104018.586,91372.48,68337.19,93637.3,111613.97,105518.8,89756.44,131243.5,148012.2,93135.88,46029.6,90067.57,194524.75,127981.56,1277.9268,156382.22,45427.156,32872.21,47929.375,187769.36,46342.715,91830.91,82207.95,46914.418,1266.0673,1058.7039,84622.97,38099.562,141263.47,74676.77,87890.16,21680.285,69131.96,50518.55,33436.81,104337.33,42291.383,84590.12,178105.81,73392.65,67027.0,36436.703,34787.508,125459.41,61315.73,53962.75,45533.85,48820.402,68395.875,46208.715,36693.832,19190.576,34066.062,40791.625,18541.857,47086.668,38882.56,37603.242,40034.31,26888.02,21563.43,17876.098,43170.977,33423.184,35843.35,30458.06,35509.684,15007.04,12811.172,32065.406,
7827,406.38875940502385,6.074938,,,,,,,,,,,317922.94,345573.94,383948.47,506364.94,417262.34,341710.4,670525.3,755225.4,602157.8,623449.44,303169.44,322035.9,273067.47,489159.5,622111.8,281429.75,365827.75,453091.97,358744.62,459847.28,424095.22,332154.44,267185.88,375404.6,335256.88,365621.16,249532.45,369476.8,282311.56,205443.72,217019.11,418791.4,236652.72,223221.33,380687.53,223612.3,345731.94,275469.3,357074.97,182053.3,347801.28,304816.03,353137.6,192944.67,324852.47,260393.97,200521.25,359056.62,197687.7,253489.05,351400.28,249884.78,249233.6,179729.44,212451.45,325176.56,258329.34,252010.33,271254.12,253232.38,243386.06,247570.44,281656.3,144023.14,299096.28,194750.06,190984.42,219405.28,191649.23,201764.42,197885.98,164810.05,251023.55,253569.48,268629.03,238249.8,193145.0,266163.84,219499.83,207924.64,232001.78,211252.73,
7829,352.32126819330597,6.0762224,,,,,,,,,,,3453.3857,4061.0542,5163.6094,2852.577,0,4715.6,1151.3735,0,34223.12,32439.705,16550.936,5144.3823,48574.105,5903.871,22977.445,6575.652,11880.219,8448.932,13106.54,16032.332,10063.185,7190.2417,17548.584,11999.777,10577.833,14065.464,13598.352,15907.26,10038.7295,10173.416,8934.771,30638.87,11055.055,6947.538,49330.8,5079.131,24449.326,22258.445,8362.228,23296.309,30959.432,11592.735,14594.033,23151.268,12256.463,63211.016,57922.844,11574.237,68237.07,7937.678,19483.54,17197.69,6302.677,11772.053,18183.092,7987.0312,5318.053,23711.06,7140.8457,6822.086,9049.507,7127.638,8724.336,6745.4385,37291.53,6257.9453,7350.943,7658.725,8015.553,20335.857,9635.946,5895.341,4813.0654,6335.66,19582.367,21666.586,11673.994,22048.637,7247.414,5642.706,6155.9404,8424.157,
7831,373.3211404731598,6.0854816,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7183.4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037.1692,0,0,0,0,6041.5967,18496.627,41900.477,12313.625,16565.773,2289.9233,0,1126.6808,0,0,0,0,0,0,0,0,29508.781,8207.7705,15940.128,3523.3965,28574.137,51116.008,14921.45,0,967.62085,
